	0.0000-0.0006	0.0006-0.0057	0.0057-0.0080	0.0080-0.0084	0.0096-0.0110	0.0110-0.0115	0.0115-0.0118	0.0118-0.0118	0.0118-0.0119	0.0119-0.0119	0.0119-0.0120	0.0120-0.0121	0.0121-0.0124	0.0125-0.0125	0.0125-0.0128	0.0128-0.0128	0.0128-0.0129	0.0129-0.0139	0.0139-0.0378	0.0378-0.0686	0.0686-0.0690	0.0690-0.0692	0.0692-0.0786	0.0786-0.0791	0.0791-0.0795	0.0795-0.2285	0.2285-0.3362	0.4374-0.4374	0.4374-0.5750	0.5750-5.2337	5.2337-20.0000	Source	Target
Bifidobacterium_animalis_YL2##PAN##Microbe	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000020597	-1.0000000000024105	Bifidobacterium_animalis_YL2	PAN
Bifidobacterium_animalis_YL2##CO2-e0##Microbe	130.2829651058034	130.2829651058034	130.2829651058034	130.2829651058034	130.2829651058034	130.2829651058034	130.2829651058034	130.2829651058034	130.2829651058034	130.2829651058034	130.2829651058034	130.2829651058034	130.2829651058034	130.2829651058034	130.2829651058034	130.2829651058034	130.2829651058034	130.2829651058034	130.2829651058034	130.2829651058034	130.2829651058034	130.2829651058034	130.2829651058034	130.2829651058034	130.2829651058034	130.2829651058034	130.2829651058034	130.2829651058034	130.2829651058034	130.2829651058034	128.9496317693733	Bifidobacterium_animalis_YL2	CO2-e0
Bifidobacterium_animalis_YL2##Fe2+-e0##Microbe	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.7060625359818915	-1.706062535982012	Bifidobacterium_animalis_YL2	Fe2+-e0
Bifidobacterium_animalis_YL2##L-Methionine-e0##Microbe	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.748894121423838	-12.74889412110673	Bifidobacterium_animalis_YL2	L-Methionine-e0
Bifidobacterium_animalis_YL2##K+-e0##Microbe	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625359919086	-0.7060625361853329	Bifidobacterium_animalis_YL2	K+-e0
Limosilactobacillus_reuteri_I49##L-Lysine-e0##Microbe	-36.359661934683324	-36.359661934651584	-36.35966193491152	-36.35966193470024	-152.76591447266787	-152.7659144777648	-152.76591448027744	-152.76591447809926	-152.76591447767228	-152.7659144819142	-152.7659144813593	-152.76591447927697	-152.7659144813606	-1.8044548072587918	-0.587040514823253	-36.359661934530905	-36.359661934723846	-36.35966193462044	-36.35966193532229	-36.35966193522241	-36.35966193640562	-36.359661934827756	-1.1271897331120915	-0.2065314144647817	-0.20653141446487505	-0.2065314144650785	-0.2065314144650168	-0.20653141446467277	-0.20653141446461978	-0.2065314144648003	-0.2065314144648003	Limosilactobacillus_reuteri_I49	L-Lysine-e0
Limosilactobacillus_reuteri_I49##Niacin##Microbe	-1.0000000000087368	-1.0000000000083893	-0.9999999999395652	-0.999999999912469	-4.201521860603831	-4.201521860707179	-4.201521860752882	-4.201521860713475	-4.201521860701806	-4.201521860788281	-4.201521860783723	-4.201521860740733	-4.201521860775088	-0.049627931371200265	-0.01614537879568374	-0.9999999999527076	-0.9999999999450855	-0.9999999999327526	-0.9999999999652398	-0.9999999998919605	-0.9999999998873582	-0.9999999999893978	-0.03100110598090732	-0.005680234729016444	-0.005680234728962595	-0.005680234728715888	-0.0056802347292052476	-0.00568023472917471	-0.005680234729215889	-0.005680234729000283	-0.005680234729000283	Limosilactobacillus_reuteri_I49	Niacin
Bifidobacterium_animalis_YL2##L-Alanine-e0##Microbe	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.53444007327853	-52.034440072517576	Bifidobacterium_animalis_YL2	L-Alanine-e0
Limosilactobacillus_reuteri_I49##Zn2+-e0##Microbe	-0.7060625359841994	-0.7060625359899259	-0.7060625360042152	-0.7060625360090413	-2.9665371801962066	-2.9665371802804046	-2.9665371803384977	-2.966537180265955	-2.966537180261411	-2.966537180359552	-2.9665371803453633	-2.9665371802986744	-2.9665371803335847	-0.03504042308159566	-0.01139964709675742	-0.7060625359815147	-0.7060625359970762	-0.7060625360010101	-0.7060625359954383	-0.7060625360183008	-0.706062535991083	-0.706062536009504	-0.021888719508152507	-0.00401060093798918	-0.004010600938060864	-0.0040106009380599696	-0.004010600937860947	-0.0040106009378505034	-0.004010600937840996	-0.004010600937784933	-0.004010600937784933	Limosilactobacillus_reuteri_I49	Zn2+-e0
Bifidobacterium_animalis_YL2##L-Threonine-e0##Microbe	-76.2123437033841	-76.2123437033841	-76.2123437033841	-76.2123437033841	-76.2123437033841	-76.2123437033841	-76.2123437033841	-76.2123437033841	-76.2123437033841	-76.2123437033841	-76.2123437033841	-76.2123437033841	-76.2123437033841	-76.2123437033841	-76.2123437033841	-76.2123437033841	-76.2123437033841	-76.2123437033841	-76.2123437033841	-76.2123437033841	-76.2123437033841	-76.2123437033841	-76.2123437033841	-76.2123437033841	-76.2123437033841	-76.2123437033841	-76.2123437033841	-76.2123437033841	-76.2123437033841	-76.2123437033841	-77.37901036939351	Bifidobacterium_animalis_YL2	L-Threonine-e0
Bifidobacterium_animalis_YL2##Riboflavin##Microbe	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.9999999999999636	-0.999999999999944	Bifidobacterium_animalis_YL2	Riboflavin
Bifidobacterium_animalis_YL2##L-Arginine-e0##Microbe	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.72374738381242	-21.723747383595065	Bifidobacterium_animalis_YL2	L-Arginine-e0
Bifidobacterium_animalis_YL2##L-Histidine-e0##Microbe	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705002745	-9.204977705004639	Bifidobacterium_animalis_YL2	L-Histidine-e0
Bifidobacterium_animalis_YL2##L-Cysteine-e0##Microbe	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.397459504983822	-7.8974595056440435	Bifidobacterium_animalis_YL2	L-Cysteine-e0
Limosilactobacillus_reuteri_I49##L-Valine-e0##Microbe	-34.56469128227976	-34.56469128225788	-34.56469128237233	-34.56469128216585	-145.2243060367242	-145.22430604138555	-145.22430604378894	-145.22430604168488	-145.22430604127848	-145.22430604534657	-145.22430604478194	-145.22430604279646	-145.22430604475625	-1.7153741268993983	-0.5580600337120512	-34.564691282086315	-34.56469128221634	-34.56469128211085	-34.56469128275302	-34.5646912825847	-34.56469128363396	-34.56469128235663	-1.0715436576795718	-0.19633555982654133	-0.19633555982669457	-0.19633555982663436	-0.19633555982694725	-0.1963355598264046	-0.1963355598264231	-0.19633555982705886	-0.19633555982705886	Limosilactobacillus_reuteri_I49	L-Valine-e0
Limosilactobacillus_reuteri_I49##L-Glutamate-e0##Microbe	-67.81887621318077	-67.8188762131422	-67.81887621339658	-67.81887621299903	-288.14401285041	-288.14401285966017	-288.14401286450686	-288.144012860257	-288.1440128594473	-288.1440128676104	-288.1440128664401	1093.253032585108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.712402453238912	-70.87922903865798	-1.0000000000000007	-0.9999999999999988	-1.0000000000000018	-1.0000000000000018	Limosilactobacillus_reuteri_I49	L-Glutamate-e0
Bifidobacterium_animalis_YL2##H+-e0##Microbe	4979.776141274361	4979.776141274361	4979.776141274361	4979.776141274361	4979.776141274361	4979.776141274361	4979.776141274361	4979.776141274361	4979.776141274361	4979.776141274361	4979.776141274361	4979.776141274361	4979.776141274361	4979.776141274361	4979.776141274361	4979.776141274361	4979.776141274361	4979.776141274361	4979.776141274361	4979.776141274361	4979.776141274361	4979.776141274361	4979.776141274361	4979.776141274361	4979.776141274361	4979.776141274361	4979.776141274361	4979.776141274361	4979.776141274361	4979.776141274361	4995.609476254102	Bifidobacterium_animalis_YL2	H+-e0
Bifidobacterium_animalis_YL2##L-Leucine-e0##Microbe	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155405885	-47.223287155410304	Bifidobacterium_animalis_YL2	L-Leucine-e0
Limosilactobacillus_reuteri_I49##NH3-e0##Microbe	2407.7633205713873	2407.763320569831	0.8974979718702666	731.5050277004265	5870.27016300506	4134.544015189611	4134.544015258259	3533.6347671099566	3533.6347670999976	4072.5412155738522	4072.5412155576832	4072.5412155024096	4072.5412155575395	27.846569473972757	1.9077634787001945	1397.8433587314098	763.5915297584405	488.94918273031413	-151.34139657616993	-151.34139657470195	-151.3413965793277	-151.34139657474782	9.84323273560267	14.055141822277678	14.055141822279476	-14.657260630985895	-14.657260631006318	-30.263461857618402	-19.26526675897821	-97.2515342130853	-97.2515342130853	Limosilactobacillus_reuteri_I49	NH3-e0
Limosilactobacillus_reuteri_I49##Glycine-e0##Microbe	91.06352557189079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2241.0170276027507	-134.1610955199263	-134.16109552366916	-134.16109551945112	-7.066139022909214	-3.7365054577959054	-3.7365054577952574	-3.7365054577966843	-3.736505457795487	42.582098222087346	2.255382860410156	2.2553828604113635	2.2553828604113635	Limosilactobacillus_reuteri_I49	Glycine-e0
Limosilactobacillus_reuteri_I49##D-Mannose-e0##Microbe	-1.0000000000000004	-1.0000000000000002	-1.0000000000000002	-1.0000000000000004	-0.9999999999999998	-1.0000000000000007	-1.000000000000001	-0.999999999999999	-0.9999999999999993	-1.0000000000000009	-1.0000000000000009	-1.0000000000000007	-0.9999999999999994	-0.9999999999999993	-0.9999999999999991	-0.9999999999999997	-0.9999999999999992	-1.0000000000000004	-0.9999999999999999	-0.9999999999999997	-0.9999999999999992	-0.9999999999999999	-1.0000000000000007	-1.0000000000000009	-1.0000000000000004	-0.9999999999999992	-1.0000000000000004	-1.0000000000000018	-1.0000000000000018	-0.9999999999999976	-0.9999999999999976	Limosilactobacillus_reuteri_I49	D-Mannose-e0
Bifidobacterium_animalis_YL2##H2O-e0##Microbe	1107.9968330437734	1107.9968330437734	1107.9968330437734	1107.9968330437734	1107.9968330437734	1107.9968330437734	1107.9968330437734	1107.9968330437734	1107.9968330437734	1107.9968330437734	1107.9968330437734	1107.9968330437734	1107.9968330437734	1107.9968330437734	1107.9968330437734	1107.9968330437734	1107.9968330437734	1107.9968330437734	1107.9968330437734	1107.9968330437734	1107.9968330437734	1107.9968330437734	1107.9968330437734	1107.9968330437734	1107.9968330437734	1107.9968330437734	1107.9968330437734	1107.9968330437734	1107.9968330437734	1107.9968330437734	1115.1634997205335	Bifidobacterium_animalis_YL2	H2O-e0
Limosilactobacillus_reuteri_I49##L-Serine-e0##Microbe	-28.75245722635865	-28.75245722634913	-28.752457226178493	-28.75245722596336	-124.00559945040723	-124.00559945415736	-124.00559945619808	1077.8128967207163	1077.812896717726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Serine-e0
Limosilactobacillus_reuteri_I49##Co2+-e0##Microbe	-0.7060625359805527	-0.7060625359772055	-0.7060625359805204	-0.7060625359789199	-2.96653718007252	-2.9665371801639715	-2.966537180218488	-2.9665371801612337	-2.9665371801594143	-2.966537180243476	-2.9665371802292535	-2.966537180184937	-2.966537180217358	-0.03504042308077058	-0.011399647096768481	-0.7060625359740363	-0.7060625359770296	-0.706062535976143	-0.7060625359803786	-0.7060625359892279	-0.7060625359907754	-0.7060625359806023	-0.021888719507765806	-0.004010600937857588	-0.004010600937957271	-0.004010600937865013	-0.004010600938007166	-0.004010600937831393	-0.004010600937840808	-0.0040106009378506014	-0.0040106009378506014	Limosilactobacillus_reuteri_I49	Co2+-e0
Bifidobacterium_animalis_YL2##Galactose-e0##Microbe	0.999999999999995	0.999999999999995	0.999999999999995	0.999999999999995	0.999999999999995	0.999999999999995	0.999999999999995	0.999999999999995	0.999999999999995	0.999999999999995	0.999999999999995	0.999999999999995	0.999999999999995	0.999999999999995	0.999999999999995	0.999999999999995	0.999999999999995	0.999999999999995	0.999999999999995	0.999999999999995	0.999999999999995	0.999999999999995	0.999999999999995	0.999999999999995	0.999999999999995	0.999999999999995	0.999999999999995	0.999999999999995	0.999999999999995	0.999999999999995	0.9999999999998086	Bifidobacterium_animalis_YL2	Galactose-e0
Limosilactobacillus_reuteri_I49##Sorbitol-e0##Microbe	1843.2551966403414	1934.318722211105	1934.3187222164772	473.10366274680524	-3471.4522958985517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2375.178123110579	2375.1781231795517	2375.178123100525	4.834227244997173	-57.105134071379936	113.1692806483286	-1.6803291648054677	-1.6803291648211003	-16.786530391442984	1.5437947729536359	14.541506015296957	14.541506015296957	Limosilactobacillus_reuteri_I49	Sorbitol-e0
Bifidobacterium_animalis_YL2##Melitose-e0##Microbe	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0	Bifidobacterium_animalis_YL2	Melitose-e0
Bifidobacterium_animalis_YL2##L-Lysine-e0##Microbe	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193477925	-36.35966193552608	Bifidobacterium_animalis_YL2	L-Lysine-e0
Limosilactobacillus_reuteri_I49##Succinate-e0##Microbe	0.0	1.500000000045642	1.5000000000219167	1.5000000000180704	6.302282791467996	6.3022827916178805	6.3022827917508994	6.302282791637817	6.302282791615099	6.302282791812736	6.302282791770194	6.302282791676294	1099.555315391564	-1.3408965688409638	0.9131112434318638	-65.3188762128001	-65.31887621302906	-65.3188762128631	-65.31887621409474	-65.31887621383662	-65.31887621585437	-65.31887621334448	-0.08695961607841296	1.6176129814011717	1.6176129814012972	-27.094789471835504	72.49684202006273	2.6176129814016984	-4.714517084358819	-24.211083947886493	-24.211083947886493	Limosilactobacillus_reuteri_I49	Succinate-e0
Bifidobacterium_animalis_YL2##5'-Deoxyadenosine-e0##Microbe	0.0	0.500000000007432	0.500000000007432	0.500000000007432	0.500000000007432	0.500000000007432	0.500000000007432	0.500000000007432	0.500000000007432	0.500000000007432	0.500000000007432	0.500000000007432	0.500000000007432	0.500000000007432	0.500000000007432	0.500000000007432	0.500000000007432	0.500000000007432	0.500000000007432	0.500000000007432	0.500000000007432	0.500000000007432	0.500000000007432	0.500000000007432	0.500000000007432	0.500000000007432	0.500000000007432	0.500000000007432	0.500000000007432	0.500000000007432	1.0000000007653176	Bifidobacterium_animalis_YL2	5'-Deoxyadenosine-e0
Limosilactobacillus_reuteri_I49##Glycolate-e0##Microbe	0.0	0.5000000000428133	0.5000000000049867	0.4999999999933008	5.302282791385096	5.302282791543917	5.302282791642938	5.302282791539142	5.302282791521634	5.3022827917145605	5.302282791675111	5.302282791592347	5.302282791674324	-0.925558102939554	-0.9757819318060963	0.5000000000156852	0.4999999999993934	0.49999999999679456	0.5000000000214371	0.4999999999887015	0.49999999998553335	0.5000000000285769	-0.953498341026659	-1.0000000000000002	-1.0000000000000002	-1.0000000000000009	-1.0000000000000002	-0.9999999999999993	-1.000000000000001	-1.0000000000000002	-1.0000000000000002	Limosilactobacillus_reuteri_I49	Glycolate-e0
Limosilactobacillus_reuteri_I49##Homocysteine-e0##Microbe	0.0	1.0000000000043965	1.0000000000108054	1.0000000000081417	4.201521860895073	4.201521861036227	4.201521861113737	4.20152186104231	4.201521861030507	4.201521861152183	4.201521861142284	4.2015218610770955	4.2015218611317255	0.049627931373647495	0.01614537879583528	0.9999999999995093	1.0000000000060596	1.0000000000015494	1.0000000000180191	1.00000000002296	1.0000000000672558	1.000000000005951	0.031001105982222957	0.0056802347292665	0.005680234729216402	0.00568023472926506	0.0056802347294285785	0.005680234729220796	0.005680234729232813	0.005680234729383276	0.005680234729383276	Limosilactobacillus_reuteri_I49	Homocysteine-e0
Limosilactobacillus_reuteri_I49##5'-Deoxyadenosine-e0##Microbe	0.0	0.5000000000161986	0.4999999998288325	0.4999999997734992	5.302282790632505	5.3022827907217245	5.30228279077855	5.302282790752159	5.30228279073465	5.302282790819936	5.302282790820827	5.3022827907778805	5.30228279082699	-0.9255581029458267	-0.9757819318067348	0.4999999998931828	0.4999999998557516	0.49999999982600785	0.49999999989989563	0.4999999997003497	0.499999999746804	0.4999999999625475	-0.9534983410302297	-0.9914796479073436	-0.991479647907254	-0.9914796479056561	-0.9914796479060032	-0.9914796479062019	-0.9914796479061208	-0.9914796479061622	-0.9914796479061622	Limosilactobacillus_reuteri_I49	5'-Deoxyadenosine-e0
Limosilactobacillus_reuteri_I49##5-Methylthio-D-ribose-e0##Microbe	0.0	0.0	-0.49999999999844014	-0.5000000000010782	1.1007609304275525	1.1007609305011683	1.1007609305352748	1.1007609305036838	1.1007609304982626	1.1007609305572994	1.1007609305497343	1.1007609305212425	1.1007609305497936	-0.9751860343132867	-0.9919273106020714	-0.5000000000028202	-0.5000000000016501	-0.5000000000027927	-0.49999999999386	-0.4999999999930347	-0.4999999999779108	-0.49999999999950284	-0.984499447008934	-0.9971598826353882	-0.9971598826353941	-0.9971598826353822	-0.9971598826353755	-0.9971598826353727	-0.997159882635378	-0.9971598826354042	-0.9971598826354042	Limosilactobacillus_reuteri_I49	5-Methylthio-D-ribose-e0
Bifidobacterium_animalis_YL2##Glycerol-e0##Microbe	0.0	0.0	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.5233134356673723	2.523313435158756	Bifidobacterium_animalis_YL2	Glycerol-e0
Bifidobacterium_animalis_YL2##5-Methylthio-D-ribose-e0##Microbe	0.0	0.0	-0.499999999995296	-0.499999999995296	-0.499999999995296	-0.499999999995296	-0.499999999995296	-0.499999999995296	-0.499999999995296	-0.499999999995296	-0.499999999995296	-0.499999999995296	-0.499999999995296	-0.499999999995296	-0.499999999995296	-0.499999999995296	-0.499999999995296	-0.499999999995296	-0.499999999995296	-0.499999999995296	-0.499999999995296	-0.499999999995296	-0.499999999995296	-0.499999999995296	-0.499999999995296	-0.499999999995296	-0.499999999995296	-0.499999999995296	-0.499999999995296	-0.499999999995296	-0.4999999999955942	Bifidobacterium_animalis_YL2	5-Methylthio-D-ribose-e0
Thiamine##Limosilactobacillus_reuteri_I49##Metabolite	0.0	0.0	0.0	0.0	135.56370854665892	135.56370855100226	135.56370855324272	135.56370855128117	135.56370855090225	135.56370855469524	135.56370855416407	135.56370855232046	135.56370855413556	2.0379725827846307	0.3305945185858049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9561333029133817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Thiamine	Limosilactobacillus_reuteri_I49
Folate-e0##Limosilactobacillus_reuteri_I49##Metabolite	0.0	0.0	0.0	0.0	67.78185427329683	67.78185427547264	67.78185427659614	67.7818542756115	67.78185427542397	67.7818542773189	67.78185427705387	67.78185427612956	67.78185427704469	0.8734168211934221	0.7212971314575545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6766481836000917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Folate-e0	Limosilactobacillus_reuteri_I49
Riboflavin##Limosilactobacillus_reuteri_I49##Metabolite	0.0	0.0	0.0	0.0	203.34556281998638	203.34556282654316	203.34556282992614	203.34556282696465	203.34556282639284	203.3455628321078	203.34556283130763	203.34556282852054	203.34556283126992	1.6012641721881045	-0.03005404714340021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5148410092609841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Riboflavin	Limosilactobacillus_reuteri_I49
Limosilactobacillus_reuteri_I49##L-Malate-e0##Microbe	0.0	0.0	0.0	0.0	0.0	2042.1812531970909	3846.9089975203888	2044.1812532011436	2044.1812531953406	3660.9005983754205	2061.9804763263087	2061.980476298373	968.727443726395	-8.34210171933557	-5.817412212819236	553.7440290680382	-80.50779990793663	102.58709810949877	-217.55819154619974	-217.55819154515373	-6437.053928693897	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999999998	-0.9999999999999999	-1.0000000000000018	-1.0000000000000018	Limosilactobacillus_reuteri_I49	L-Malate-e0
Limosilactobacillus_reuteri_I49##L-Glutamine-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1381.397045447508	-1381.3970454661107	-1.0000000000000004	-0.9999999999999998	-0.9999999999999989	-1.0000000000000009	-0.9999999999999997	-0.9999999999999999	-0.9999999999999994	-1.0000000000000007	-1.000000000000001	-0.9999999999999987	-0.999999999999999	-0.9999999999999996	-0.9999999999999996	-0.9999999999999999	-0.9999999999999998	-1.0000000000000004	-1.0000000000000002	-1.0000000000000002	Limosilactobacillus_reuteri_I49	L-Glutamine-e0
Limosilactobacillus_reuteri_I49##Putrescine-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000000009	-1.0	-0.9999999999999994	-0.9999999999999992	-1.0000000000000007	-1.0000000000000007	-0.9999999999999992	-1.000000000000003	-0.9999999999999988	-0.9999999999999991	-1.0000000000000009	-0.9999999999999998	-0.9999999999999997	-1.000000000000001	-0.9999999999999993	-0.999999999999998	-0.9999999999999988	-0.9999999999999988	Limosilactobacillus_reuteri_I49	Putrescine-e0
Melitose-e0##Limosilactobacillus_reuteri_I49##Metabolite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8734168211937338	-0.3305945185847306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20593640370432825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Melitose-e0	Limosilactobacillus_reuteri_I49
