	0.0000-0.0006	0.0006-0.0012	0.0012-0.0057	0.0057-0.0080	0.0080-0.0094	0.0094-0.0096	0.0110-0.0115	0.0118-0.0118	0.0118-0.0119	0.0119-0.0119	0.0119-0.0120	0.0120-0.0121	0.0121-0.0124	0.0124-0.0125	0.0125-0.0126	0.0131-0.0131	0.0291-0.0617	0.0617-0.0617	0.0617-0.0659	0.0724-0.0725	0.0729-0.0737	0.0737-0.0812	0.0812-0.1738	0.1738-0.2818	0.3446-0.3449	0.3449-0.3457	0.3457-0.4510	0.4510-0.5037	0.5038-0.5041	0.5048-0.5048	0.5048-0.5733	0.5733-0.7844	0.7844-0.7886	0.7886-0.7919	0.7919-0.7920	0.7920-0.7928	0.7928-0.7929	0.7929-1.0883	1.0935-1.7087	1.7087-3.7575	3.7575-6.3404	6.4575-20.0000	Source	Target
Limosilactobacillus_reuteri_I49##L-Isoleucine-e0##Microbe##Melitose-e0	0.0	0.0	0.0	0.0	-0.1036694471472225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.351378498353637	0.35137849835357476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Isoleucine-e0
Limosilactobacillus_reuteri_I49##L-Isoleucine-e0##Microbe##Folate-e0	0.0	0.0	0.0	0.0	-0.18142153250762405	-27.00920886439114	-27.00920886292741	-27.009208862981456	-27.00920886290675	-27.009208863642545	-27.00920886355767	-27.00920886318923	-27.00920886355358	-0.26353387376556214	-0.2635338737655673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Isoleucine-e0
Limosilactobacillus_reuteri_I49##L-Isoleucine-e0##Microbe##O2-e0	0.0	0.0	0.0	0.0	0.2591736178681306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.493358618002691	-1.4933586180025067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Isoleucine-e0
Limosilactobacillus_reuteri_I49##L-Isoleucine-e0##Microbe##Sucrose	0.0	0.0	0.0	0.0	-0.05183472357360976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26353387376524606	0.2635338737652004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Isoleucine-e0
Limosilactobacillus_reuteri_I49##L-Isoleucine-e0##Microbe##Thiamine	0.0	0.0	0.0	0.0	-0.33692570322852605	-54.0184177288162	-54.01841772587751	-54.01841772598614	-54.01841772583515	-54.018417727306826	-54.0184177271378	-54.018417726403	-54.01841772712557	0.1756892491757822	0.17568924917569606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Isoleucine-e0
Limosilactobacillus_reuteri_I49##L-Isoleucine-e0##Microbe##Riboflavin	0.0	0.0	0.0	0.0	-0.18142153250768073	-81.02762659326274	-81.0276265888322	-81.02762658899628	-81.02762658876856	-81.02762659098568	-81.02762659073106	-81.02762658962044	-81.02762659071483	0.3074561860588363	0.3074561860587567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Isoleucine-e0
Limosilactobacillus_reuteri_I49##L-Tyrosine-e0##Microbe##D-Glucose-e0	0.0	0.0	0.0	0.0	-0.008716982607866857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05909089598147223	0.05909089598161898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Tyrosine-e0
Limosilactobacillus_reuteri_I49##L-Tyrosine-e0##Microbe##Spermidine-e0	0.0	0.0	0.0	0.0	-0.008716982607909263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14772723995354103	0.14772723995387674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Tyrosine-e0
Limosilactobacillus_reuteri_I49##L-Tyrosine-e0##Microbe##Pyruvate-e0	0.0	0.0	0.0	0.0	-0.008716982607868089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014772723995350725	0.014772723995401991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Tyrosine-e0
Limosilactobacillus_reuteri_I49##L-Tyrosine-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	-0.00871698260786458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014772723995354444	0.014772723995405317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Tyrosine-e0
Limosilactobacillus_reuteri_I49##L-Tyrosine-e0##Microbe##Melitose-e0	0.0	0.0	0.0	0.0	-0.034867930431652365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11818179196277517	0.11818179196312512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Tyrosine-e0
Limosilactobacillus_reuteri_I49##L-Tyrosine-e0##Microbe##Folate-e0	0.0	0.0	0.0	0.0	-0.06101887825567977	-9.084211805930138	-9.084211805460363	-9.084211805481658	-9.08421180545657	-9.084211805688318	-9.084211805664383	-9.08421180554751	-9.084211805664271	-0.0886363439730881	-0.08863634397304467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Tyrosine-e0
Limosilactobacillus_reuteri_I49##L-Tyrosine-e0##Microbe##O2-e0	0.0	0.0	0.0	0.0	0.08716982607800988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5022726158430797	-0.5022726158443678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Tyrosine-e0
Limosilactobacillus_reuteri_I49##L-Tyrosine-e0##Microbe##Sucrose	0.0	0.0	0.0	0.0	-0.017433965215879945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08863634397211355	0.08863634397236148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Tyrosine-e0
Limosilactobacillus_reuteri_I49##L-Tyrosine-e0##Microbe##Riboflavin	0.0	0.0	0.0	0.0	-0.06101887825557192	-27.252635417818666	-27.25263541639671	-27.25263541646133	-27.252635416384773	-27.252635417083205	-27.252635417011412	-27.25263541665905	-27.252635417009813	0.10340906796676208	0.10340906796723774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Tyrosine-e0
Limosilactobacillus_reuteri_I49##L-Phenylalanine-e0##Microbe##D-Glucose-e0	0.0	0.0	0.0	0.0	-0.01329828101114819	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09014671421454828	0.09014671421453369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Phenylalanine-e0
Limosilactobacillus_reuteri_I49##L-Phenylalanine-e0##Microbe##Spermidine-e0	0.0	0.0	0.0	0.0	-0.013298281011177292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2253667855361517	0.22536678553611544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Phenylalanine-e0
Limosilactobacillus_reuteri_I49##L-Phenylalanine-e0##Microbe##Pyruvate-e0	0.0	0.0	0.0	0.0	-0.013298281011147326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02253667855363343	0.022536678553628443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Phenylalanine-e0
Limosilactobacillus_reuteri_I49##L-Phenylalanine-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	-0.01329828101114601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022536678553634927	0.022536678553629334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Phenylalanine-e0
Limosilactobacillus_reuteri_I49##L-Phenylalanine-e0##Microbe##Melitose-e0	0.0	0.0	0.0	0.0	-0.05319312404457739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1802934284291006	0.18029342842906396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Phenylalanine-e0
Limosilactobacillus_reuteri_I49##L-Phenylalanine-e0##Microbe##Folate-e0	0.0	0.0	0.0	0.0	-0.09308796707798966	-13.85851122972842	-13.85851122897639	-13.858511229004435	-13.858511228966103	-13.858511229343172	-13.858511229299674	-13.858511229110666	-13.858511229297722	-0.1352200713219933	-0.13522007132199648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Phenylalanine-e0
Limosilactobacillus_reuteri_I49##L-Phenylalanine-e0##Microbe##O2-e0	0.0	0.0	0.0	0.0	0.13298281011150218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7662470708235355	-0.7662470708234254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Phenylalanine-e0
Limosilactobacillus_reuteri_I49##L-Phenylalanine-e0##Microbe##Sucrose	0.0	0.0	0.0	0.0	-0.026596562022287346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1352200713218353	0.1352200713218083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Phenylalanine-e0
Limosilactobacillus_reuteri_I49##L-Phenylalanine-e0##Microbe##Thiamine	0.0	0.0	0.0	0.0	-0.1728776531448943	-27.71702245947428	-27.717022457964426	-27.717022458020768	-27.717022457943305	-27.717022458697503	-27.717022458610874	-27.71702245823388	-27.717022458604884	0.0901467142140227	0.09014671421397244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Phenylalanine-e0
Limosilactobacillus_reuteri_I49##L-Phenylalanine-e0##Microbe##Riboflavin	0.0	0.0	0.0	0.0	-0.09308796707802003	-41.575533689231136	-41.57553368695482	-41.5755336870399	-41.57553368692304	-41.5755336880593	-41.575533687928875	-41.57553368735902	-41.57553368792093	0.1577567498751614	0.1577567498751143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Phenylalanine-e0
Limosilactobacillus_reuteri_I49##L-Serine-e0##Microbe##D-Glucose-e0	0.0	0.0	0.0	0.0	-0.019992041497579112	0.0	0.0	-0.6666666666808279	-0.666666666681679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6666666666677836	-0.6666666666704606	-0.6666666666704606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.400000000003761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Serine-e0
Limosilactobacillus_reuteri_I49##L-Serine-e0##Microbe##Spermidine-e0	0.0	0.0	0.0	0.0	-0.019992041497462008	0.0	0.0	-1.3333333333450117	-1.3333333333462827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3333333333451165	1.3333333333663604	1.3333333333663604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7999999999964146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Serine-e0
Limosilactobacillus_reuteri_I49##L-Serine-e0##Microbe##Pyruvate-e0	0.0	0.0	0.0	0.0	-0.019992041497578012	0.0	0.0	-0.33333333333732407	-0.33333333333765625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.000000000002561	-1.000000000007421	-1.000000000007421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.600000000003418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Serine-e0
Limosilactobacillus_reuteri_I49##L-Serine-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	-0.019992041497565588	0.0	0.0	-0.33333333333545384	-0.33333333333531745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6666666666700952	-0.6666666666754989	-0.6666666666754989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4000000000073449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Serine-e0
Limosilactobacillus_reuteri_I49##L-Serine-e0##Microbe##Melitose-e0	0.0	0.0	0.0	0.0	-0.07996816599061775	0.0	0.0	-2.000000000077229	-2.000000000077624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.333333333351347	-5.333333333384047	-5.333333333384047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.4000000000381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Serine-e0
Limosilactobacillus_reuteri_I49##L-Serine-e0##Microbe##Folate-e0	0.0	0.0	0.0	0.0	-0.139944290483742	-20.834266576771835	-20.834266575683756	179.24659389786072	179.24659389736786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-15.000000000081542	-15.000000000209512	-15.000000000209512	-0.9999999999992117	-1.000000000001592	-0.9999999999837125	-0.9999999999867398	-0.9999999999768991	-1.0000000000025961	-0.9999999999971662	-1.0000000000105316	7.400000000145415	-0.4999999999976424	-0.5000000000007873	-0.5000000000003026	-0.5000000000001305	-0.5000000000001241	-0.5000000000004347	-0.5000000000001728	-0.5000000000004511	-0.4999999999958215	-0.49999999999580014	-0.49999999999685046	-0.6135842030149008	Limosilactobacillus_reuteri_I49	L-Serine-e0
Limosilactobacillus_reuteri_I49##L-Serine-e0##Microbe##O2-e0	0.0	0.0	0.0	0.0	0.19992041497497862	0.0	0.0	5.999999999898032	5.999999999900394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.000000000013321	2.0000000000319713	2.0000000000319713	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.2000000000117828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Serine-e0
Limosilactobacillus_reuteri_I49##L-Serine-e0##Microbe##Sucrose	0.0	0.0	0.0	0.0	-0.03998408299535533	0.0	0.0	-1.3333333333829172	-1.3333333333838262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0000000000084444	-3.000000000024135	-3.000000000024135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.000000000027341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	L-Serine-e0
Limosilactobacillus_reuteri_I49##L-Serine-e0##Microbe##Riboflavin	0.0	0.0	0.0	0.0	-0.13994429048352128	-62.50279973038235	-62.502799727089126	540.0731150272602	540.0731150257577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-11.666666666718069	-11.66666666679829	-11.66666666679829	-1.5000000000000955	-1.500000000001785	-1.4999999999860834	-1.4999999999888292	-1.4999999999802387	-1.5000000000027216	-1.4999999999979445	-1.500000000007769	4.600000000107529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.34075260905415344	Limosilactobacillus_reuteri_I49	L-Serine-e0
Limosilactobacillus_reuteri_I49##NH3-e0##Microbe##D-Glucose-e0	0.0	0.0	0.0	0.0	-6.887581701934261e-05	-0.5000000000322682	0.0	0.3333333332865678	0.33333333328363524	0.0	0.0	0.0	0.0	-4.437396035575047	-4.437396035575766	0.9999999999889623	0.0	0.0	-0.6666666666684516	-0.666666666670371	-0.666666666670371	-0.2222222222208784	-0.3333333333295299	-0.333333333343612	0.5000000000243576	0.5000000000488636	-0.3333333333288753	-0.33333333333325527	0.0	-0.4000000000031191	-0.3636363636355867	-0.36363636363291807	0.0	0.0	0.0	-1.0000000000011167	0.0	-1.000000000001112	4.000000000082848	4.00000000008366	4.000000000052751	-12.000000000391053	Limosilactobacillus_reuteri_I49	NH3-e0
Limosilactobacillus_reuteri_I49##NH3-e0##Microbe##Pyruvate-e0	0.0	0.0	0.0	0.0	-6.88758170161415e-05	-0.5000000000337241	-0.5000000000153426	-0.333333333346586	-0.33333333334770415	-0.5000000000466106	-0.5000000000415126	-0.5000000000224702	-0.5000000000488592	-1.6093490088935583	-1.609349008893816	0.0	0.0	0.0	-1.0000000000037221	-1.0000000000070899	-1.0000000000070899	-0.33333333333193854	-0.49999999999496303	-0.5000000000077229	0.25000000001675576	0.25000000003927353	-0.49999999999417655	-0.49999999999822003	0.0	-0.6000000000028329	-0.5454545454519855	-0.5454545454504192	0.0	0.0	0.0	-0.25000000000039246	0.0	-0.25000000000039974	1.0000000000024958	1.0000000000030629	0.99999999999538	-3.000000000049209	Limosilactobacillus_reuteri_I49	NH3-e0
Limosilactobacillus_reuteri_I49##NH3-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	-6.88758170111288e-05	-0.5000000000269745	-0.5000000000099886	-0.3333333333404672	-0.3333333333400136	-0.5000000000378285	-0.5000000000343392	-0.5000000000153538	-0.5000000000427398	-1.6093490088935518	-1.6093490088937765	0.0	0.0	0.0	-0.666666666671584	-0.6666666666750758	-0.6666666666750758	-0.22222222222227148	-0.33333333333174253	-0.33333333334590143	0.5000000000315008	0.5000000000559688	-0.33333333333102805	-0.33333333333546156	0.0	-0.40000000000605307	-0.3636363636382671	-0.363636363635596	0.0	0.0	0.0	0.2500000000000945	0.0	0.2500000000000954	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	NH3-e0
Limosilactobacillus_reuteri_I49##Glycolate-e0##Microbe##D-Glucose-e0	0.0	0.0	0.0	0.0	0.0010079188424171465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.006832505025474056	-0.006832505025478497	0.0	0.0	2.000000000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Glycolate-e0
Limosilactobacillus_reuteri_I49##Glycolate-e0##Microbe##Spermidine-e0	0.0	0.0	0.0	0.0	0.0010079188423815083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0170812625637069	-0.017081262563709565	0.0	0.0	-4.000000000042037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Glycolate-e0
Limosilactobacillus_reuteri_I49##Glycolate-e0##Microbe##Pyruvate-e0	0.0	0.0	0.0	0.0	0.0010079188424126917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0017081262563749533	-0.0017081262563756194	0.0	0.0	3.0000000000116613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Glycolate-e0
Limosilactobacillus_reuteri_I49##Glycolate-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.0010079188424108737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0017081262563753974	-0.0017081262563776178	0.0	0.0	2.0000000000120974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Glycolate-e0
Limosilactobacillus_reuteri_I49##Glycolate-e0##Microbe##Melitose-e0	0.0	0.0	0.0	0.0	0.004031675369701115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.013665010050928572	-0.01366501005093923	0.0	0.0	16.000000000074966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Glycolate-e0
Limosilactobacillus_reuteri_I49##Glycolate-e0##Microbe##O2-e0	0.0	0.0	0.0	0.0	-0.010079188424064078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0580762927165992	0.058076292716673805	0.0	0.0	-6.000000000046919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Glycolate-e0
Limosilactobacillus_reuteri_I49##Glycolate-e0##Microbe##Sucrose	0.0	0.0	0.0	0.0	0.0020158376848495585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.010248757538216857	-0.010248757538207531	0.0	0.0	9.000000000037286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Glycolate-e0
Limosilactobacillus_reuteri_I49##Glycolate-e0##Microbe##Thiamine	0.0	0.0	0.0	0.0	0.013102944951446621	2.100760930614115	2.1007609305147525	2.100760930512706	2.100760930507249	2.1007609305688675	2.1007609305584083	2.1007609305304413	2.1007609305578683	-0.006832505025434088	-0.006832505025444302	0.0	0.0	47.000000000288125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Glycolate-e0
Limosilactobacillus_reuteri_I49##Glycolate-e0##Microbe##Riboflavin	0.0	0.0	0.0	0.0	0.007055431896947129	3.151141395922565	3.1511413957725836	3.151141395770537	3.1511413957609875	3.1511413958514822	3.151141395838067	3.1511413957969125	3.1511413958378753	-0.011956883794550066	-0.011956883794546513	0.0	0.0	35.00000000019892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Limosilactobacillus_reuteri_I49	Glycolate-e0
Limosilactobacillus_reuteri_I49##Acetate-e0##Microbe##D-Glucose-e0	0.0	0.0	0.0	0.0	0.6629650242333568	0.4999999999895287	0.0	-0.33333333334095894	-0.3333333333414219	0.0	0.0	0.0	1.0000000000300386	2.1381847996309395	-0.3762356728766472	-0.9999999999993345	0.0	0.0	0.6666666666672066	0.6666666666685183	0.6666666666685183	0.333333333333892	0.6666666666625864	-1.000000000074662	-1.0000000000560756	-1.0000000001123022	0.6666666666618951	0.6666666666666305	0.0	1.2000000000074798	0.5454545454541627	0.5454545454527182	0.4000000000000396	0.6666666666669232	0.6666666666668063	1.9999999999964022	0.6666666666665889	1.9999999999964924	2.0000000000087566	2.000000000008828	2.0000000000061524	-2.00000000012126	Limosilactobacillus_reuteri_I49	Acetate-e0
