	0.0000-0.0000	0.0000-0.0006	0.0010-0.0049	0.0049-0.0060	0.0072-0.0108	0.0175-0.0333	0.0333-0.0378	0.0378-0.0379	0.0379-0.0395	0.0395-0.0408	0.0802-0.0989	0.0989-0.1172	0.1172-0.1174	0.1180-0.1216	0.1349-0.1862	0.1862-0.2181	0.2181-0.2247	0.2247-0.2268	0.2361-0.2617	0.2617-0.2985	0.2985-0.3608	0.3608-0.3747	0.3747-0.3855	0.3855-0.4670	0.4670-0.4712	0.4713-0.6562	0.6562-0.6563	0.6563-0.6565	0.6592-0.6592	0.6592-0.6597	0.6597-0.6641	0.6641-0.6641	0.6641-0.6649	0.6662-0.6662	0.6909-0.7248	0.7248-0.7258	0.7258-0.7273	0.7273-0.8530	0.8530-0.8969	0.8969-0.8983	0.8983-0.8983	0.8993-0.9006	0.9061-0.9513	0.9521-0.9766	0.9766-0.9767	0.9768-0.9769	0.9769-0.9769	0.9769-0.9880	1.0650-1.0664	1.0688-1.0689	1.0690-1.0692	1.0731-1.0790	1.0790-1.1222	1.1222-1.4591	1.4591-1.4944	1.4944-4.2531	4.2531-8.5218	8.5218-11.6128	11.6128-20.0000	Source	Target
Muribaculum_intestinale_YL27##Asparagine##Microbe	-28.989573168502133	-28.989573168514767	-28.989573168514767	-28.989573168514767	-28.989573168514767	-28.989573168514767	-28.989573168514767	-28.989573168514767	-28.989573168514767	-28.989573168514767	-28.989573168403265	-28.989573168400273	-28.989573168253738	-28.989573168372583	-28.98957316838094	-28.989573168076614	-1047.5596390945284	-1.0000000000000004	-1.0	-1.0	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-1.0000000000000004	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-0.9999999999999987	-1.0	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-0.9999999999999996	-0.9999999999999998	-1.0000000000000002	-1.0	-0.999999999999999	-1.0000000000000009	-1.0000000000000002	-1.0	-1.0000000000000009	-1.0000000000000002	-0.9999999999999996	-1.0000000000000004	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	Muribaculum_intestinale_YL27	Asparagine
Limosilactobacillus_reuteri_I49##L-Threonine-e0##Microbe	-168.14776061506325	-164.14776061506214	-73.08423504313627	-73.08423504332038	-73.08423504250796	-73.08423504219896	-1.0020405830590495	-10.838339208089183	-307.0650112184114	-301.7627284253624	-301.7627284257943	-301.7627284257943	-301.7627284257943	-301.7627284257943	-301.7627284316387	-301.7627284316387	-301.7627284316387	-301.7627284316387	7121.115373980892	-0.9999999999999993	-0.9999999999999993	-0.9999999999999998	-1.0000000000000013	-1.0	-1.0	-1.0	-1.0	-0.9999999999999996	-1.0000000000000007	-0.9999999999999986	-1.0000000000000004	-1.0000000000000004	-1.0000000000000002	-1.0000000000000004	-1.0000000000000009	-1.0000000000000018	-1.0000000000000018	-1.0000000000000018	-1.0000000000000004	-1.000000000000003	-1.0000000000000018	-0.9999999999999998	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-0.9999999999999994	-1.0000000000000009	-1.0000000000000013	-0.9999999999999981	Limosilactobacillus_reuteri_I49	L-Threonine-e0
Limosilactobacillus_reuteri_I49##Riboflavin##Microbe	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-1.0000000000000007	-0.9999999999999996	-0.9999999999999992	-1.0000000000000004	-1.0000000000000029	-1.0000000000000218	-1.0000000000000722	-1.0000000000000746	-1.0000000000000746	-1.0000000000000746	-1.0000000000000746	-0.9999999999999913	-0.9999999999999913	-0.9999999999999913	-0.9999999999999913	-1.000000000000057	-1.0000000000000122	-1.0000000000000122	-0.9999999999999986	-0.9999999999999987	-1.0000000000000913	-1.0000000000000913	-1.0000000000000913	-0.9999999999999176	-1.0000000000001723	-1.0000000000001932	-0.9999999999999272	-1.0000000000001403	-0.9999999999999679	-0.9999999999999808	-0.9999999999999414	-0.9999999999991471	-0.9999999999999338	-0.9999999999999338	-0.9999999999999338	-1.0000000000000095	-1.00000000000015	-0.9999999999999454	-0.9999999999999994	-1.0000000000000309	-1.0000000000000309	-1.0000000000000309	-1.0000000000000309	-1.0000000000000309	-1.0000000000000309	-1.0000000000000309	-1.0000000000000309	-1.0000000000000309	-1.0000000000000309	-1.0000000000000309	-1.0000000000000309	-1.0000000000000309	-1.0000000000000309	-0.9999999999999999	-1.000000000000001	-1.0000000000000002	Limosilactobacillus_reuteri_I49	Riboflavin
Muribaculum_intestinale_YL27##L-Cysteine-e0##Microbe	-13.013505963569264	-13.013505963578766	-13.013505963578766	-13.013505963578766	-13.013505963578766	-13.013505963578766	-13.013505963578766	-13.013505963578766	-13.013505963578766	-13.013505963578766	-13.013505963676868	-13.013505963678679	-13.013505963803818	-13.013505963754318	-13.013505963724802	-13.013505963635858	-13.013505963729905	-13.013505963615103	-1582.3529646038874	-1582.3529646038874	-1626.806060779473	-1626.806060779473	-1626.806060779473	-1626.806060779473	-1493.3397129791256	-1210.9252748098008	-1210.9252748098008	-1210.9252748098008	-1210.9252748098008	-1210.9252748098008	-1210.9252748098008	-1210.9252748098008	-1210.9252748098008	-1210.9252748098008	-1210.9252748098008	-1210.9252748098008	-1210.92527481079	-1210.925274810646	-1210.925274810646	-1210.925274810646	-1210.925274810646	-1210.925274810646	-1210.925274810646	-1210.925274809195	-1752.2200542523387	-1752.2200542542748	-1752.2200542574085	-2280.803023973748	-0.9999999999999999	-0.9999999999999982	-0.9999999999999996	-0.9999999999999988	-1.0000000000000013	-0.9999999999999997	-1.0	-1.0000000000000024	-1.0000000000000024	-1.0000000000000024	-1.0000000000000024	Muribaculum_intestinale_YL27	L-Cysteine-e0
Muribaculum_intestinale_YL27##L-Histidine-e0##Microbe	-11.393282031288837	-11.393282031294197	-11.393282031294197	-11.393282031294197	-11.393282031294197	-11.393282031294197	-11.393282031294197	-11.393282031294197	-11.393282031294197	-11.393282031294197	-11.393282031229747	-11.393282031227171	-11.393282031141277	-11.3932820312012	-11.39328203120861	-11.393282031084071	-11.39328203116013	-11.393282031244269	-11.39328203114987	-11.39328203114987	-11.393282031148324	-11.393282031148324	-11.393282031148324	-11.393282031148324	-11.393282031159039	-11.393282031150052	-11.393282031150052	-11.393282031150052	-11.393282031150052	-11.393282031150052	-11.393282031150052	-11.393282031150052	-11.393282031150052	-11.393282031150052	-11.393282031150052	-11.393282031150052	-11.393282031162233	-11.393282031160913	-11.393282031160913	-11.393282031160913	-11.393282031160913	-11.393282031160913	-11.393282031160913	-11.393282031145691	-11.393282031137458	-11.39328203115257	-11.39328203117545	-11.393282031164812	-11.393282031148043	-11.393282031153767	-11.393282031172902	-11.393282031143475	-11.393282031137806	-11.393282031148289	-11.393282031199856	-11.393282031049905	-11.393282031049905	-11.393282031049905	-11.393282031049905	Muribaculum_intestinale_YL27	L-Histidine-e0
Limosilactobacillus_reuteri_I49##L-Arginine-e0##Microbe	-21.723747383722728	-21.723747383722728	-21.723747383740655	-21.723747383939546	-21.72374738363589	-2729.9797651436525	15.336370248829507	-40.25933562981457	-1618.9011775804101	-1621.5523189669548	-1621.5523189692956	-1621.5523189692956	-1621.5523189692956	-1621.5523189692956	-1950.1938469697507	-1950.1938469697507	-1950.1938469697507	-1950.1938469697507	-94.47432139696497	-94.47432138876974	-94.47432138876974	-0.13376148873769372	0.42125133642606727	-94.47432139353533	-94.47432139353533	-94.47432139353533	-94.47432139523058	-94.4743213952039	899.2842120560261	-91.27279953219477	-91.27279953221105	-91.27279953351109	-91.27279953406617	-46.38470184444178	-46.38470184417692	-46.38470184449495	-46.38470184449495	-46.38470184449495	-46.384701844197096	-46.38470184536766	-46.38470184432525	-1.0126764936966777	-21.72374738360812	-21.72374738360812	-21.72374738360812	-21.72374738360812	-21.72374738360812	-21.72374738360812	-21.72374738360812	-21.72374738360812	-21.72374738360812	-21.72374738360812	-21.72374738360812	-21.72374738360812	-21.72374738360812	-21.72374738360812	-43.44749478839109	-43.44749470987718	-20.94154175761941	Limosilactobacillus_reuteri_I49	L-Arginine-e0
Limosilactobacillus_reuteri_I49##Cl##Microbe	-0.7060625359753864	-0.7060625359753864	-0.7060625359753154	-0.7060625359810109	-0.7060625359722869	-0.7060625359630112	-0.009680655681891592	-0.1047085635164319	-2.9665371800546723	-2.9665371800378493	-2.9665371800420806	-2.9665371800420806	-2.9665371800420806	-2.9665371800420806	-2.9665371800994915	-2.9665371800994915	-2.9665371800994915	-2.9665371800994915	-2.966537180156709	-2.9665371799006364	-2.9665371799006364	-0.03522775088153894	-0.017982630337962616	-2.9665371800405533	-2.9665371800405533	-2.9665371800405533	-2.966537180095181	-2.966537180094356	-2.9665371800646487	-2.966537180025707	-2.966537180026238	-2.966537180066461	-2.966537180086754	-1.507589811107405	-1.5075898110990198	-1.5075898111091632	-1.5075898111091632	-1.5075898111091632	-1.5075898110994888	-1.507589811132342	-1.5075898111020458	-0.03291388546513	-0.7060625359726329	-0.7060625359726329	-0.7060625359726329	-0.7060625359726329	-0.7060625359726329	-0.7060625359726329	-0.7060625359726329	-0.7060625359726329	-0.7060625359726329	-0.7060625359726329	-0.7060625359726329	-0.7060625359726329	-0.7060625359726329	-0.7060625359726329	-1.4121250726335588	-1.4121250701690748	-0.7060625359719712	Limosilactobacillus_reuteri_I49	Cl
Muribaculum_intestinale_YL27##L-Phenylalanine##Microbe	-22.280195972292976	-22.2801959723023	-22.2801959723023	-22.2801959723023	-22.2801959723023	-22.2801959723023	-22.2801959723023	-22.2801959723023	-22.2801959723023	-22.2801959723023	-22.280195972203533	-22.280195972199788	-22.28019597206118	-22.280195972167814	-22.280195972177438	-22.28019597193781	-22.28019597209013	-22.280195972227034	-22.280195972063584	-22.280195972063584	-22.280195972061332	-22.280195972061332	-22.280195972061332	-22.280195972061332	-22.280195972079948	-22.28019597206779	-22.28019597206779	-22.28019597206779	-22.28019597206779	-22.28019597206779	-22.28019597206779	-22.28019597206779	-22.28019597206779	-22.28019597206779	-22.28019597206779	-22.28019597206779	-22.280195972086158	-22.280195972083675	-22.280195972083675	-22.280195972083675	-22.280195972083675	-22.280195972083675	-22.280195972083675	-22.280195972053843	-22.28019597204496	-22.280195972070704	-22.280195972112423	-22.280195972088435	-22.280195972079785	-22.2801959720832	-22.280195972112057	-22.28019597206991	-22.280195972061854	-22.280195972077603	-22.28019597215256	-22.28019597196844	-22.28019597196844	-22.28019597196844	-22.28019597196844	Muribaculum_intestinale_YL27	L-Phenylalanine
Limosilactobacillus_reuteri_I49##L-Histidine-e0##Microbe	-9.204977705006344	-9.204977705006344	-9.204977705008798	-9.20497770503721	-9.204977704933162	-9.204977704882712	-0.12620726236151708	-1.365091537332905	-38.674915056397566	-38.67491505617805	-38.674915056233544	-38.674915056233544	-38.674915056233544	-38.674915056233544	-38.67491505698234	-38.67491505698234	-38.67491505698234	-38.67491505698234	-38.674915057605666	-38.67491505429467	-38.67491505429467	-0.4592662051002328	-0.2344405812570784	-38.674915056180424	-38.674915056180424	-38.674915056180424	-38.674915056883876	-38.67491505687285	-38.67491505647756	-38.67491505599323	-38.67491505600061	-38.67491505654842	-38.674915056785906	-19.654534679837376	-19.65453467972782	-19.65453467985889	-19.65453467985889	-19.65453467985889	-19.65453467973633	-19.654534680236885	-19.654534679803433	-0.42910020919332786	-9.20497770491098	-9.20497770491098	-9.20497770491098	-9.20497770491098	-9.20497770491098	-9.20497770491098	-9.20497770491098	-9.20497770491098	-9.20497770491098	-9.20497770491098	-9.20497770491098	-9.20497770491098	-9.20497770491098	-9.20497770491098	-18.409955418794762	-18.40995538666525	-9.20497770490223	Limosilactobacillus_reuteri_I49	L-Histidine-e0
Limosilactobacillus_reuteri_I49##L-Cysteine-e0##Microbe	-7.397459505000401	-7.397459505000401	-7.397459504995818	-7.39745950484559	-7.3974595047561955	-7.397459504910833	0.8848644278260727	-0.2453371721834049	-34.28210968534685	-34.28210968516299	-34.282109685224725	-34.282109685224725	-34.282109685224725	-34.282109685224725	-34.28210968586005	-34.28210968586005	-34.28210968586005	-34.28210968586005	-34.28210968636113	-34.282109683564	-34.282109683564	0.5810234980594479	0.786126012413586	-3477.5851404357927	-3477.5851404357927	-3477.5851404357927	-2773.4109183731257	-2773.4109183723403	-4759.927985245491	-3439.1853030841276	-3439.1853030847665	-4755.927985255153	-2831.9272778837976	-1677.6458483095957	-1433.2960370324304	-1433.2960370413873	-1433.2960370413873	-1433.2960370413873	-2441.247966798339	-0.9999999999999998	-1.0000000000000007	-1.0000000000000004	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-0.9999999999999998	-1.000000000000001	-1.0000000000000007	Limosilactobacillus_reuteri_I49	L-Cysteine-e0
Limosilactobacillus_reuteri_I49##Spermidine-e0##Microbe	-1.0000000000000007	-1.0000000000000007	-0.9999999999999999	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-0.9999999999999989	-0.9999999999999997	-1.0000000000000002	-1.0000000000000002	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999998	-0.9999999999999999	-0.9999999999999999	-1.0000000000000009	-0.9999999999999997	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-1.0000000000000004	-0.9999999999999996	-1.0000000000000004	-0.9999999999999992	-0.9999999999999999	-1.0	-0.9999999999999998	-0.9999999999999996	-0.9999999999999991	-1.0	-1.0	-1.0	-1.0000000000000002	-0.9999999999999997	-1.0000000000000004	-0.9999999999999998	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0000000000000007	-0.9999999999999996	-1.0000000000000009	Limosilactobacillus_reuteri_I49	Spermidine-e0
Muribaculum_intestinale_YL27##Sucrose##Microbe	-1.0000000000000009	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-0.999999999999999	-0.9999999999999988	-0.9999999999999998	-1.0000000000000004	-0.9999999999999999	-1.0	-1.0000000000000004	-1.0000000000000013	-0.9999999999999994	-0.9999999999999994	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000002	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0000000000000018	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-1.0000000000000007	-0.9999999999999993	-0.9999999999999994	-0.9999999999999996	-1.0	-0.9999999999999994	-1.0000000000000007	-1.0000000000000004	-1.0000000000000004	-1.0	-1.0000000000000002	-1.0000000000000004	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	Muribaculum_intestinale_YL27	Sucrose
Limosilactobacillus_reuteri_I49##H+-e0##Microbe	3285.5857522670312	3279.5857522670085	3029.639824910614	-1942.9742220820358	-80.88247532931081	-2679.253467040721	52.68894980061373	-107.42468567689298	-4738.033659144318	-4227.9958354984865	-4227.995835504651	-4227.995835504651	-4227.995835504651	-4227.995835504651	-6199.845003400633	-6199.845003400633	-6199.845003400633	-6199.845003400633	-2488.405952293657	8194.767107976491	8194.767107976491	-1.0052373504309906	2.668818460049175	1096.1337144099828	1096.1337144099828	1096.1337144099828	-1720.5631740696663	-1720.5631740692281	4241.988026651967	1600.502662393621	1600.5026623939184	4233.988026661614	385.986611887037	443.96664442625547	338.0680811361716	-166.4078837479469	-166.4078837479469	-166.4078837479469	1345.5200109016782	-3534.9759227837367	-6000.1996010620405	-8.726108146897051	-493.96804950833763	-493.96804950833763	-493.96804950833763	-493.96804950833763	-493.96804950833763	-493.96804950833763	-493.96804950833763	-493.96804950833763	-493.96804950833763	-493.96804950833763	-493.96804950833763	-493.96804950833763	-493.96804950833763	-493.96804950833763	-1002.9360995088938	-1002.9360977548228	-496.74304805181663	Limosilactobacillus_reuteri_I49	H+-e0
Muribaculum_intestinale_YL27##Folate##Microbe	-1.0	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-1.0000000000000016	-1.0000000000000016	-0.9999999999999993	-0.9999999999999979	-1.0000000000000002	-1.000000000000001	-1.0000000000000007	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-0.9999999999999997	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-0.9999999999999989	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0000000000000009	-0.9999999999999989	-1.0000000000000009	-1.0000000000000007	-1.0000000000000007	-1.0000000000000004	-1.0000000000000002	-0.9999999999999994	-1.000000000000001	-1.0	-1.0000000000000009	-0.9999999999999997	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	Muribaculum_intestinale_YL27	Folate
Muribaculum_intestinale_YL27##L-Serine##Microbe	-41.36883445550357	-41.36883445552744	-41.36883445552744	-41.36883445552744	-41.36883445552744	-41.36883445552744	-41.36883445552744	-41.36883445552744	-41.36883445552744	-41.36883445552744	-41.36883445520805	-41.36883445519158	-41.36883445468871	-41.36883445506435	-41.36883445510162	-3060.206546271655	-1.0000000000000009	-1.0000000000000004	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-0.9999999999999996	-1.0	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000004	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999989	-1.0000000000000002	-0.9999999999999996	-1.0000000000000007	-1.0	-1.0000000000000009	-1.0000000000000007	-0.9999999999999998	-1.0000000000000002	-1.0	-1.0000000000000009	-0.9999999999999992	-1.0	-1.0	-1.0	-1.0	Muribaculum_intestinale_YL27	L-Serine
Limosilactobacillus_reuteri_I49##L-Leucine-e0##Microbe	-47.223287155455765	-47.223287155455765	-47.223287155459595	-47.22328715555936	-47.223287155045355	-47.22328715483331	-0.6474672707087945	-7.003179336962371	-198.40967332559626	-198.40967332446735	-198.40967332475594	-198.40967332475594	-198.40967332475594	-198.40967332475594	-198.40967332859015	-198.40967332859015	-198.40967332859015	-198.40967332859015	-198.40967333191037	-198.40967331489406	-198.40967331489406	-2.3561230216158133	-1.2027247913444785	-198.40967332445362	-198.40967332445362	-198.40967332445362	-198.40967332810874	-198.40967332805496	-198.409673325978	-198.4096733235138	-198.40967332354953	-198.40967332637385	-198.4096733275798	-100.83150278432974	-100.8315027837503	-100.8315027844433	-100.8315027844433	-100.8315027844433	-100.83150278379597	-100.83150278633039	-100.83150278405417	-2.2013657226095344	-47.223287154944444	-47.223287154944444	-47.223287154944444	-47.223287154944444	-47.223287154944444	-47.223287154944444	-47.223287154944444	-47.223287154944444	-47.223287154944444	-47.223287154944444	-47.223287154944444	-47.223287154944444	-47.223287154944444	-47.223287154944444	-94.44657435591665	-94.44657419231149	-47.64378395207823	Limosilactobacillus_reuteri_I49	L-Leucine-e0
Muribaculum_intestinale_YL27##D-Mannose-e0##Microbe	-321.84766877912483	-378.9536571747356	-378.9536571747356	-378.9536571747356	-378.9536571747356	-378.9536571747356	-378.9536571747356	-378.9536571747356	-378.9536571747356	-378.9536571747356	-378.95365717284005	-378.9536571727606	-378.953657170192	333.3339164468296	-0.9999999999999998	-0.9999999999999997	-0.999999999999999	-1.0000000000000002	-1.0000000000000007	-1.0000000000000007	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-0.9999999999999992	-1.0000000000000004	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-0.9999999999999993	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999986	-0.9999999999999994	-0.9999999999999992	-0.9999999999999992	-1.0000000000000002	-0.9999999999999997	-0.9999999999999997	-1.0000000000000007	-1.0000000000000007	-0.9999999999999998	-1.0000000000000007	-1.0000000000000004	-0.9999999999999986	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	Muribaculum_intestinale_YL27	D-Mannose-e0
Limosilactobacillus_reuteri_I49##Sucrose##Microbe	-1.0	-1.0	-0.9999999999999992	-1.0	-1.0000000000000007	-0.9999999999999998	-0.9999999999999993	-0.9999999999999989	-0.9999999999999998	-0.9999999999999986	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0	-1.0	-1.0	-1.0	-0.9999999999999998	-1.0000000000000016	-1.0000000000000016	-0.9999999999999999	-1.0000000000000004	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000007	-1.0000000000000007	-0.9999999999999986	-1.0	-0.9999999999999992	-1.0000000000000002	-1.0000000000000009	-1.0000000000000009	-1.0000000000000002	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000042	-1.0000000000000009	-0.9999999999999986	-0.9999999999999993	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999988	-0.9999999999999992	-0.9999999999999992	-0.9999999999999998	Limosilactobacillus_reuteri_I49	Sucrose
Limosilactobacillus_reuteri_I49##Pyruvate-e0##Microbe	-1.0000000000000002	-1.0000000000000002	-0.9999999999999991	-0.9999999999999998	-1.000000000000001	-1.0000000000000004	-1.0000000000000004	-0.9999999999999998	-1.0	-1.0000000000000004	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0	-1.0000000000000009	-1.0000000000000009	-0.9999999999999993	-1.000000000000001	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-0.9999999999999993	-0.9999999999999998	-1.0	-1.0000000000000018	-1.0000000000000002	-1.0000000000000004	-1.000000000000001	-1.0000000000000002	-1.0000000000000002	-1.0	-1.0	-1.0	-0.9999999999999996	-0.9999999999999984	-0.9999999999999991	-1.0000000000000004	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000016	-1.0000000000000009	-0.9999999999999998	Limosilactobacillus_reuteri_I49	Pyruvate-e0
Limosilactobacillus_reuteri_I49##Melitose-e0##Microbe	-0.999999999999999	-0.999999999999999	-0.9999999999999998	-1.0000000000000007	-0.9999999999999981	-0.9999999999999996	-0.9999999999999994	-0.999999999999999	-0.9999999999999994	-1.0000000000000004	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0000000000000004	-1.0000000000000009	-1.0000000000000009	-0.9999999999999993	-1.0000000000000004	-0.9999999999999999	-0.9999999999999999	-0.9999999999999999	-1.0000000000000002	-1.0000000000000004	-0.9999999999999994	-0.9999999999999992	-1.000000000000001	-1.0000000000000009	-1.0000000000000002	-1.0000000000000004	-1.0000000000000007	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-0.9999999999999992	-1.0000000000000002	-1.0000000000000007	-0.9999999999999989	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0000000000000009	-1.0000000000000007	-1.0000000000000004	Limosilactobacillus_reuteri_I49	Melitose-e0
Limosilactobacillus_reuteri_I49##L-Lysine-e0##Microbe	-36.359661934697215	-36.359661934697215	-36.35966193470844	-36.35966193495976	-36.35966193451746	1372.710859969714	-7.480133867888272	-31.825791885118118	-765.0114674392803	-1025.3326620356868	-1025.3326620371574	-1025.3326620371574	-1025.3326620371574	-1025.3326620371574	-368.04960611901566	-368.04960611901566	-368.04960611901566	-368.04960611901566	-4079.4886573334743	-4079.488656983431	-4079.488656983431	-11.883471913917303	-0.9260402959653408	-152.76591447209606	-152.76591447209606	-152.76591447209606	-152.76591447484282	-152.76591447479922	-152.7659144732714	-152.76591447132898	-152.76591447135644	-152.7659144735788	-152.76591447447748	-77.63541198544812	-77.63541198502065	-77.63541198552512	-77.63541198552512	-77.63541198552512	-77.63541198505116	-77.63541198708549	-77.63541198532893	-1.6949458263143984	-36.359661934441725	-36.359661934441725	-36.359661934441725	-36.359661934441725	-36.359661934441725	-36.359661934441725	-36.359661934441725	-36.359661934441725	-36.359661934441725	-36.359661934441725	-36.359661934441725	-36.359661934441725	-36.359661934441725	-36.359661934441725	-72.71932390432863	-72.71932376962303	-34.11584302227501	Limosilactobacillus_reuteri_I49	L-Lysine-e0
Limosilactobacillus_reuteri_I49##Niacin##Microbe	-1.000000000009155	-1.000000000009155	-1.0000000000105702	-0.9999999999392	-0.9999999999249678	-1.0000000000204545	-0.013710762416334751	-0.14829927686988298	-4.20152186061663	-4.201521860597774	-4.201521860600913	-4.201521860600913	-4.201521860600913	-4.201521860600913	-4.201521860667791	-4.201521860667791	-4.201521860667791	-4.201521860667791	-4.201521860624245	-4.201521860352834	-4.201521860352834	-0.04989324469831123	-0.02546889180662775	-4.2015218605938776	-4.2015218605938776	-4.2015218605938776	-4.201521860640032	-4.201521860638803	-4.201521860611516	-4.201521860577666	-4.201521860578385	-4.2015218606092475	-4.2015218606420115	-2.1352072007680336	-2.1352072007630145	-2.135207200768942	-2.135207200768942	-2.135207200768942	-2.1352072007615854	-2.135207200812434	-2.135207200801064	-0.046616105212460894	-0.9999999999110635	-0.9999999999110635	-0.9999999999110635	-0.9999999999110635	-0.9999999999110635	-0.9999999999110635	-0.9999999999110635	-0.9999999999110635	-0.9999999999110635	-0.9999999999110635	-0.9999999999110635	-0.9999999999110635	-0.9999999999110635	-0.9999999999110635	-2.000000000796787	-1.999999997306302	-0.9999999999098882	Limosilactobacillus_reuteri_I49	Niacin
