	0.0000-0.0000	0.0000-0.0805	0.0805-0.0843	0.1213-0.1215	0.1215-0.1885	0.1885-0.2207	0.2207-0.2207	0.2273-0.2294	0.2294-0.4758	0.4758-0.4760	0.4760-0.4760	0.4802-0.4803	0.4803-0.4979	0.4979-0.7269	0.7269-0.7283	0.9461-0.9461	0.9706-0.9725	0.9725-0.9726	0.9726-0.9727	0.9727-0.9728	0.9808-1.0567	1.0567-1.3064	1.3064-1.3621	1.3629-1.6015	1.6015-1.6015	1.6015-1.6688	1.6688-1.6701	1.6701-1.6702	1.6702-1.6703	1.6703-1.6703	1.6876-1.6878	1.6878-1.6878	1.6878-1.7052	1.7052-1.7056	1.7056-1.7276	1.7276-1.7675	1.7675-1.7675	1.7675-1.7676	1.7676-6.3268	6.3268-6.5370	6.5370-10.2751	10.2751-12.9607	12.9607-16.6732	16.6732-20.0000	Source	Target
Muribaculum_intestinale_YL27##Inosine-e0##Microbe	-58.084785614394136	-58.08478561438503	-58.08478561428141	-58.08478561393843	-58.08478561410427	-58.08478561341831	-58.08478561409919	-58.084785614190636	-58.08478561376015	-58.08478561380733	-58.084785613839294	-58.084785613765575	-58.08478561377584	-58.084785613788576	-58.08478561384736	-58.08478561375944	-58.08478561386097	-58.084785613728435	-58.08478561378869	-58.08478561389988	-58.08478561374357	-58.08478561383313	-58.08478561376974	-58.08478561380913	-58.084785613749006	-58.084785613749006	-58.08478561349313	-58.08478561383283	-58.084785613382515	-58.08478561442214	-58.0847856134324	-58.08478561362368	-58.08478561420714	-58.084785614721895	-58.08478561420759	-58.08478561362871	-58.08478561349174	-58.084785613786124	-58.084785613691274	-58.084785613691274	-58.08478561371436	-58.08478561371436	-58.08478561371436	-58.08478561371436	Muribaculum_intestinale_YL27	Inosine-e0
Muribaculum_intestinale_YL27##Phosphate-e0##Microbe	-127.45775496007167	-127.45775496006294	-127.4577549598359	-127.4577549590568	-127.45775495941837	-127.4577549580556	-127.4577549594632	-127.45775495959109	-127.45775495873947	-127.45775495880089	-127.45775495891363	-127.45775495874986	-127.45775495876707	-127.45775495879494	-127.45775495891506	-127.45775495873976	-127.45775495893854	-127.45775495866748	-127.45775495879589	-127.45775495903862	-127.457754958671	-127.45775495886485	-127.45775495875442	-127.45775495880795	-127.4577549587026	-127.4577549587026	-127.45775495818813	-127.45775495881176	-127.45775495785135	-127.45775496008004	-127.45775495806659	-127.45775495845325	-127.45775495956293	-127.45775496047172	-127.4577549595397	-127.45775495848122	-127.45775495818609	-127.45775495879751	-127.45775495856358	-127.45775495856358	-127.45775495857487	-127.45775495857487	-127.45775495857487	-127.45775495857487	Muribaculum_intestinale_YL27	Phosphate-e0
Acutalibacter_muris_KB1##L-Tyrosine-e0##Microbe	-24.945489580474543	-24.945489580474543	-24.945489580474543	-24.945489580474543	-24.945489580474543	-24.945489580474543	-24.945489580474543	-24.945489580474543	-24.945489580474543	-24.945489580474543	-24.945489580474543	-24.945489580474543	-24.945489580474543	-24.945489580474543	-24.945489580474543	-24.945489580474543	-24.945489580474543	-24.945489580474543	-24.945489580474543	-24.945489580474543	-24.945489580474543	-24.945489580474543	-24.945489580474543	-24.945489580474543	-24.945489580474543	-24.945489580437748	-24.945489580437748	-24.945489580437748	-24.945489580437748	-24.945489580437748	-24.945489580437748	-24.945489580437748	-24.945489580437748	-24.945489580437748	-24.945489580437748	-24.945489580437748	-24.945489580437748	-24.945489580437748	-24.945489580437748	-11.97274479018827	-11.97274479018827	-12.472744790192001	-12.472744790145736	-12.472744790146896	Acutalibacter_muris_KB1	L-Tyrosine-e0
Pyridoxal##Acutalibacter_muris_KB1##Metabolite	193.59229303371148	193.59229303371148	193.59229303371148	193.59229303371148	193.59229303371148	193.59229303371148	193.59229303371148	193.59229303371148	193.59229303371148	193.59229303371148	193.59229303371148	193.59229303371148	193.59229303371148	193.59229303371148	193.59229303371148	193.59229303371148	193.59229303371148	193.59229303371148	193.59229303371148	193.59229303371148	193.59229303371148	193.59229303371148	193.59229303371148	193.59229303371148	193.59229303371148	193.59229303344998	193.59229303344998	193.59229303344998	193.59229303344998	193.59229303344998	193.59229303344998	193.59229303344998	193.59229303344998	193.59229303344998	193.59229303344998	193.59229303344998	193.59229303344998	193.59229303344998	193.59229303344998	0.0	0.0	0.0	0.0	0.0	Pyridoxal	Acutalibacter_muris_KB1
Acutalibacter_muris_KB1##Mn2+-e0##Microbe	-1.4121250719524567	-1.4121250719524567	-1.4121250719524567	-1.4121250719524567	-1.4121250719524567	-1.4121250719524567	-1.4121250719524567	-1.4121250719524567	-1.4121250719524567	-1.4121250719524567	-1.4121250719524567	-1.4121250719524567	-1.4121250719524567	-1.4121250719524567	-1.4121250719524567	-1.4121250719524567	-1.4121250719524567	-1.4121250719524567	-1.4121250719524567	-1.4121250719524567	-1.4121250719524567	-1.4121250719524567	-1.4121250719524567	-1.4121250719524567	-1.4121250719524567	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-1.4121250719507026	-0.7060625359736457	-0.7060625359736457	-0.7060625359743621	-0.7060625359709017	-0.706062535970938	Acutalibacter_muris_KB1	Mn2+-e0
Acutalibacter_muris_KB1##fe3-e0##Microbe	-1.4121250719483869	-1.4121250719483869	-1.4121250719483869	-1.4121250719483869	-1.4121250719483869	-1.4121250719483869	-1.4121250719483869	-1.4121250719483869	-1.4121250719483869	-1.4121250719483869	-1.4121250719483869	-1.4121250719483869	-1.4121250719483869	-1.4121250719483869	-1.4121250719483869	-1.4121250719483869	-1.4121250719483869	-1.4121250719483869	-1.4121250719483869	-1.4121250719483869	-1.4121250719483869	-1.4121250719483869	-1.4121250719483869	-1.4121250719483869	-1.4121250719483869	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-1.4121250719464877	-0.706062535971505	-0.706062535971505	-0.7060625359720475	-0.7060625359696815	-0.7060625359697484	Acutalibacter_muris_KB1	fe3-e0
Acutalibacter_muris_KB1##L-Methionine-e0##Microbe	-28.497788242765356	-28.497788242765356	-28.497788242765356	-28.497788242765356	-28.497788242765356	-28.497788242765356	-28.497788242765356	-28.497788242765356	-28.497788242765356	-28.497788242765356	-28.497788242765356	-28.497788242765356	-28.497788242765356	-28.497788242765356	-28.497788242765356	-28.497788242765356	-28.497788242765356	-28.497788242765356	-28.497788242765356	-28.497788242765356	-28.497788242765356	-28.497788242765356	-28.497788242765356	-28.497788242765356	-28.497788242765356	-28.49778824272694	-28.49778824272694	-28.49778824272694	-28.49778824272694	-28.49778824272694	-28.49778824272694	-28.49778824272694	-28.49778824272694	-28.49778824272694	-28.49778824272694	-28.49778824272694	-28.49778824272694	-28.49778824272694	-28.49778824272694	-14.24889412132841	-14.24889412132841	-14.248894121339331	-14.24889412128285	-14.2488941212842	Acutalibacter_muris_KB1	L-Methionine-e0
Acutalibacter_muris_KB1##K+-e0##Microbe	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.412125071955017	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-1.4121250719522063	-0.7060625359745739	-0.7060625359745739	-0.706062535975013	-0.7060625359723661	-0.7060625359724714	Acutalibacter_muris_KB1	K+-e0
Muribaculum_intestinale_YL27##Glutamine##Microbe	-119.74769028697071	-62.64170189152329	-62.64170189140384	-670.6678328924036	-45.45309617583269	-45.453096175305646	-45.45309617599099	-45.45309617598023	-45.453096175555366	-798.7980868098906	-798.798086810787	-66.04418554087482	-66.04418554088413	-66.0441855409082	-66.04418554097175	-66.04418554086591	-1080.589558889551	-0.9999999999999998	-1.0	-1.0	-1.0	-1.0000000000000007	-1.0000000000000002	-0.9999999999999992	-1.0000000000000018	-1.0000000000000018	-1.0000000000000009	-0.9999999999999998	-0.9999999999999998	-1.0000000000000004	-0.9999999999999993	-0.9999999999999996	-1.0000000000000002	-1.0000000000000004	-0.9999999999999994	-0.9999999999999992	-0.9999999999999994	-0.9999999999999992	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	Muribaculum_intestinale_YL27	Glutamine
Muribaculum_intestinale_YL27##NH3-e0##Microbe	1431.5502469831063	1431.5502469828407	1431.5502469800813	1431.5502469705834	1118.9428786156268	2604.635186423162	-407.11826367641453	-463.09741001415455	1082.5155005410386	1459.1879958587551	1459.18799586013	1490.1514809886507	1105.1790216995132	1105.1790216998213	1105.1790217008554	1575.4551433157342	1575.455143318745	1035.660363871622	1035.6603638726172	1035.6603638745057	2701.1448455731093	353.1971049211591	-818.7767654059015	-818.7767654062916	-818.7767654055598	-818.7767654055598	-818.7767654020261	-818.7767654064711	-818.7767654002554	-818.7767654148353	-818.7767654013345	-818.7767654025785	-818.7767654117337	-818.7767654186155	-818.7767654120823	-818.7767654038256	-818.776765402033	-818.7767654060813	-818.7767654046608	-818.7767654046608	-818.7767654047381	-818.7767654047381	-819.7767654047387	-819.7767654047387	Muribaculum_intestinale_YL27	NH3-e0
Acutalibacter_muris_KB1##L-Alanine-e0##Microbe	-107.06888014609682	-107.06888014609682	-107.06888014609682	-107.06888014609682	-107.06888014609682	-107.06888014609682	-107.06888014609682	-107.06888014609682	-107.06888014609682	-107.06888014609682	-107.06888014609682	-107.06888014609682	-107.06888014609682	-107.06888014609682	-107.06888014609682	-107.06888014609682	-107.06888014609682	-107.06888014609682	-107.06888014609682	-107.06888014609682	-107.06888014609682	-107.06888014609682	-107.06888014609682	-107.06888014609682	-107.06888014609682	-107.06888014595476	-107.06888014595476	-107.06888014595476	-107.06888014595476	-107.06888014595476	-107.06888014595476	-107.06888014595476	-107.06888014595476	-107.06888014595476	-107.06888014595476	-107.06888014595476	-107.06888014595476	-107.06888014595476	-107.06888014595476	-54.03444007284277	-54.03444007284277	-53.53444007289658	-53.534440072827074	-53.53444007283033	Acutalibacter_muris_KB1	L-Alanine-e0
Muribaculum_intestinale_YL27##Glycine-e0##Microbe	-78.04945194284855	-78.04945194287507	-78.04945194269331	-78.0494519419283	-78.04945194211854	-78.04945194106533	-78.04945194253409	-78.04945194238864	-78.0494519415637	-78.04945194173642	-78.04945194171708	-857.2485809060399	-472.2761216168132	-472.2761216169864	-1.0000000000000013	-1.0000000000000013	-1.0000000000000016	-1.000000000000002	-1.0000000000000002	-1.0000000000000004	-0.999999999999999	-1.0000000000000009	-0.9999999999999986	-0.9999999999999983	-1.0000000000000007	-1.0000000000000007	-0.9999999999999999	-0.9999999999999986	-1.0000000000000002	-1.0000000000000004	-1.0000000000000004	-0.9999999999999999	-0.9999999999999996	-1.000000000000001	-0.9999999999999998	-1.0	-0.9999999999999997	-0.9999999999999981	-0.9999999999999996	-0.9999999999999996	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	-1.0000000000000002	Muribaculum_intestinale_YL27	Glycine-e0
Muribaculum_intestinale_YL27##fe3-e0##Microbe	-0.9241112603197785	-0.9241112603159541	-0.9241112603092434	-0.9241112602611229	-0.9241112602687579	-0.9241112602451842	-0.9241112603081207	-0.9241112602957557	-0.9241112602481906	-0.9241112602542031	-0.924111260255235	-0.92411126025096	-0.9241112602495192	-0.9241112602500213	-0.9241112602530303	-0.9241112602493725	-0.9241112602603335	-0.9241112602524437	-0.9241112602508095	-0.9241112602508348	-0.9241112602501923	-0.9241112602518503	-0.9241112602393046	-0.9241112602407145	-0.9241112602228135	-0.9241112602228135	-0.9241112601588423	-0.9241112602330817	-0.924111260234325	-0.9241112602320618	-0.9241112601454301	-10275.399902454124	-2.8482225206666683	-2.848222520686338	-2.8482225206743395	-2.848222520627439	-0.9241112602260932	-0.9241112602425133	-0.9241112602026379	-0.9241112602026379	-0.9241112602030334	-0.9241112602030334	-0.9241112602030334	-0.9241112602030334	Muribaculum_intestinale_YL27	fe3-e0
Muribaculum_intestinale_YL27##Mn2+-e0##Microbe	-0.9241112603261753	-0.9241112603261264	-0.9241112603239598	-0.9241112603164231	-0.9241112603194187	-0.9241112603087984	-0.924111260322128	-0.9241112603221321	-0.9241112603136943	-0.9241112603140501	-0.9241112603149303	-0.9241112603139605	-0.9241112603140604	-0.9241112603142718	-0.9241112603150876	-0.9241112603135766	-0.9241112603151429	-0.9241112603129932	-0.9241112603140033	-0.9241112603158619	-0.9241112603132241	-0.9241112603144639	-0.9241112603140597	-0.9241112603141842	-0.924111260313513	-0.924111260313513	-0.9241112603085239	-0.9241112603155722	-0.9241112603077789	-0.9241112603250728	-0.924111260306009	-0.9241112603113605	-0.9241112603214082	-0.9241112603302114	-0.9241112603199112	-0.92411126031124	-0.9241112603093429	-0.9241112603129124	-0.9241112603113089	-0.9241112603113089	-0.9241112603113949	-0.9241112603113949	-0.9241112603113949	-0.9241112603113949	Muribaculum_intestinale_YL27	Mn2+-e0
Acutalibacter_muris_KB1##L-Threonine-e0##Microbe	-117.1159145597341	-117.1159145597341	-117.1159145597341	-117.1159145597341	-117.1159145597341	-117.1159145597341	-117.1159145597341	-117.1159145597341	-117.1159145597341	-117.1159145597341	-117.1159145597341	-117.1159145597341	-117.1159145597341	-117.1159145597341	-117.1159145597341	-117.1159145597341	-117.1159145597341	-117.1159145597341	-117.1159145597341	-117.1159145597341	-117.1159145597341	-117.1159145597341	-117.1159145597341	-117.1159145597341	-117.1159145597341	-117.11591455958084	-117.11591455958084	-117.11591455958084	-117.11591455958084	-117.11591455958084	-117.11591455958084	-117.11591455958084	-117.11591455958084	-117.11591455958084	-117.11591455958084	-117.11591455958084	-117.11591455958084	-117.11591455958084	-117.11591455958084	-58.5579572796405	-58.5579572796405	-58.557957279687756	-58.55795727946903	-58.55795727947384	Acutalibacter_muris_KB1	L-Threonine-e0
Muribaculum_intestinale_YL27##Neu5Ac-e0##Microbe	-1.0000000000000007	-1.0000000000000002	-0.9999999999999978	-1.000000000000001	-1.0000000000000007	-1.0000000000000013	-1.0000000000000016	-1.0000000000000013	-1.0000000000000016	-1.000000000000002	-1.0000000000000018	-1.0000000000000004	-0.9999999999999986	-1.0000000000000002	-0.9999999999999991	-1.0	-0.9999999999999993	-0.9999999999999997	-1.0000000000000002	-1.0000000000000002	-0.9999999999999987	-0.9999999999999994	-1.0000000000000009	-1.0000000000000007	-1.0000000000000007	-1.0000000000000007	-1.0	-1.0000000000000002	-0.9999999999999988	-1.0000000000000007	-1.0000000000000018	-1.0	-0.9999999999999998	-1.0000000000000002	-1.0000000000000007	-1.0000000000000002	-1.000000000000001	-1.0000000000000016	-1.0000000000000016	-1.0000000000000016	-1.0000000000000022	-1.0000000000000022	-1.0000000000000022	-1.0000000000000022	Muribaculum_intestinale_YL27	Neu5Ac-e0
Acutalibacter_muris_KB1##Sulfate-e0##Microbe	-1.4121250719541507	-1.4121250719541507	-1.4121250719541507	-1.4121250719541507	-1.4121250719541507	-1.4121250719541507	-1.4121250719541507	-1.4121250719541507	-1.4121250719541507	-1.4121250719541507	-1.4121250719541507	-1.4121250719541507	-1.4121250719541507	-1.4121250719541507	-1.4121250719541507	-1.4121250719541507	-1.4121250719541507	-1.4121250719541507	-1.4121250719541507	-1.4121250719541507	-1.4121250719541507	-1.4121250719541507	-1.4121250719541507	-1.4121250719541507	-1.4121250719541507	-1.412125071952076	-1.412125071952076	-1.412125071952076	-1.412125071952076	-1.412125071952076	-1.412125071952076	-1.412125071952076	-1.412125071952076	-1.412125071952076	-1.412125071952076	-1.412125071952076	-1.412125071952076	-1.412125071952076	-1.412125071952076	-0.7060625359741444	-0.7060625359741444	-0.7060625359759172	-0.7060625359687691	-0.7060625359688366	Acutalibacter_muris_KB1	Sulfate-e0
Muribaculum_intestinale_YL27##Co2+-e0##Microbe	-0.9241112603249343	-0.9241112603251337	-0.9241112603235039	-0.92411126031613	-0.9241112603197754	-0.9241112603081728	-0.9241112603208915	-0.924111260321247	-0.9241112603127474	-0.924111260313431	-0.9241112603141185	-0.9241112603131206	-0.9241112603132033	-0.9241112603132792	-0.9241112603143616	-0.9241112603124532	-0.9241112603147312	-0.9241112603124093	-0.9241112603132565	-0.9241112603146487	-0.9241112603133793	-0.9241112603136384	-0.9241112603126476	-0.9241112603140006	-0.9241112603130871	-0.9241112603130871	-0.9241112603089313	-0.9241112603138981	-0.9241112603083144	-0.9241112603226586	-0.9241112603069417	-0.9241112603070208	-0.9241112603219739	-0.924111260332137	-0.9241112603211225	-0.9241112603102177	-0.9241112603093176	-0.9241112603138454	-0.9241112603113278	-0.9241112603113278	-0.9241112603112716	-0.9241112603112716	-0.9241112603112716	-0.9241112603112716	Muribaculum_intestinale_YL27	Co2+-e0
Acutalibacter_muris_KB1##L-Arginine-e0##Microbe	-43.447494767458856	-43.447494767458856	-43.447494767458856	-43.447494767458856	-43.447494767458856	-43.447494767458856	-43.447494767458856	-43.447494767458856	-43.447494767458856	-43.447494767458856	-43.447494767458856	-43.447494767458856	-43.447494767458856	-43.447494767458856	-43.447494767458856	-43.447494767458856	-43.447494767458856	-43.447494767458856	-43.447494767458856	-43.447494767458856	-43.447494767458856	-43.447494767458856	-43.447494767458856	-43.447494767458856	-43.447494767458856	-43.44749476739785	-43.44749476739785	-43.44749476739785	-43.44749476739785	-43.44749476739785	-43.44749476739785	-43.44749476739785	-43.44749476739785	-43.44749476739785	-43.44749476739785	-43.44749476739785	-43.44749476739785	-43.44749476739785	-43.44749476739785	-21.723747383646675	-21.723747383646675	-21.723747383663966	-21.723747383572697	-21.72374738357522	Acutalibacter_muris_KB1	L-Arginine-e0
Muribaculum_intestinale_YL27##Cl--e0##Microbe	-0.9241112603243381	-0.9241112603240754	-0.9241112603220109	-0.924111260318789	-0.9241112603212089	-0.9241112603107114	-0.9241112603205137	-0.9241112603224148	-0.924111260316272	-0.9241112603170266	-0.9241112603179156	-0.9241112603163794	-0.9241112603167831	-0.9241112603170463	-0.9241112603176638	-0.9241112603164132	-0.9241112603183665	-0.9241112603158029	-0.9241112603165801	-0.9241112603184042	-0.9241112603164445	-0.9241112603181841	-0.9241112603181095	-0.924111260317534	-0.9241112603174378	-0.9241112603174378	-0.9241112603148144	-0.9241112603187281	-0.9241112603103728	-0.9241112603266156	-0.9241112603142543	-0.924111260310992	-0.9241112603220092	-0.9241112603269255	-0.9241112603245479	-0.9241112603149794	-0.924111260312688	-0.9241112603166002	-0.9241112603169843	-0.9241112603169843	-0.924111260317051	-0.924111260317051	-0.924111260317051	-0.924111260317051	Muribaculum_intestinale_YL27	Cl--e0
Acutalibacter_muris_KB1##H+-e0##Microbe	6070.283352469049	6070.283352469049	6070.283352469049	6070.283352469049	6070.283352469049	6070.283352469049	6070.283352469049	6070.283352469049	6070.283352469049	6070.283352469049	6070.283352469049	6070.283352469049	6070.283352469049	6070.283352469049	6070.283352469049	6070.283352469049	6070.283352469049	6070.283352469049	6070.283352469049	6070.283352469049	6070.283352469049	6070.283352469049	6070.283352469049	6070.283352469049	6070.283352469049	6070.2833524608795	6070.2833524608795	6070.2833524608795	6070.2833524608795	6070.2833524608795	6070.2833524608795	6070.2833524608795	6070.2833524608795	6070.2833524608795	6070.2833524608795	6070.2833524608795	6070.2833524608795	6070.2833524608795	6070.2833524608795	3031.9472317785107	3031.9472317785107	3035.7250095585346	536.6045402038961	536.6045402039358	Acutalibacter_muris_KB1	H+-e0
Muribaculum_intestinale_YL27##Cu2+-e0##Microbe	-0.9241112603266811	-0.9241112603261928	-0.9241112603238569	-0.9241112603170979	-0.9241112603204139	-0.9241112603107443	-0.9241112603230073	-0.9241112603243659	-0.9241112603142814	-0.9241112603145218	-0.9241112603152355	-0.9241112603147523	-0.924111260314918	-0.9241112603150939	-0.924111260316082	-0.9241112603138567	-0.9241112603163911	-0.9241112603142817	-0.9241112603150523	-0.9241112603168302	-0.9241112603149793	-0.9241112603162143	-0.9241112603141235	-0.9241112603148629	-0.924111260315664	-0.924111260315664	-0.9241112603113908	-0.9241112603162432	-0.9241112603086598	-0.9241112603232314	-0.9241112603093502	-0.924111260305259	-0.9241112603235604	-0.9241112603322341	-0.9241112603252114	-0.9241112603102548	-0.9241112603084682	-0.924111260313487	-0.9241112603129027	-0.9241112603129027	-0.9241112603131386	-0.9241112603131386	-0.9241112603131386	-0.9241112603131386	Muribaculum_intestinale_YL27	Cu2+-e0
PAN##Muribaculum_intestinale_YL27##Metabolite	126.68907411838646	126.68907411836152	126.6890741181191	126.68907411732886	126.68907411771184	126.6890741162755	126.6890741177945	126.68907411794946	126.68907411698495	126.68907411704811	126.68907411717062	126.68907411700083	126.68907411702115	126.68907411705368	126.68907411717275	126.68907411696539	126.68907411721764	126.68907411691413	126.68907411704278	126.68907411728313	126.68907411696523	126.68907411715182	126.68907411703574	126.68907411708349	126.68907411698518	126.68907411698518	126.68907411642226	126.68907411710396	126.68907411616418	126.6890741183988	126.68907411628241	126.6890741164396	126.68907411794035	126.68907411900153	126.68907411798337	126.68907411669947	126.6890741164259	126.68907411705482	126.6890741168316	126.6890741168316	126.68907411684314	126.68907411684314	126.68907411684314	126.68907411684314	PAN	Muribaculum_intestinale_YL27
Muribaculum_intestinale_YL27##Succinate-e0##Microbe	0.0	1682.1400028221697	1682.1400028189735	625.2147367167343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5138.237895588011	-0.9999999999999991	-1.0	-0.9999999999999982	-1.0000000000000016	-1.0000000000000013	-1.0000000000000013	-1.000000000000001	-0.9999999999999996	-0.9999999999999996	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	-0.9999999999999998	Muribaculum_intestinale_YL27	Succinate-e0
Acutalibacter_muris_KB1##CO2-e0##Microbe	0.0	7119.69337044713	7119.69337044713	7119.69337044713	7119.69337044713	7119.69337044713	7119.69337044713	7119.69337044713	7119.69337044713	7119.69337044713	7119.69337044713	7119.69337044713	7119.69337044713	7119.69337044713	7119.69337044713	7119.69337044713	7119.69337044713	7119.69337044713	7119.69337044713	7119.69337044713	7119.69337044713	7119.69337044713	7119.69337044713	7119.69337044713	7119.69337044713	7119.693370437487	7119.693370437487	7119.693370437487	7119.693370437487	7119.693370437487	7119.693370437487	7119.693370437487	7119.693370437487	7119.693370437487	7119.693370437487	7119.693370437487	7119.693370437487	7119.693370437487	7119.693370437487	3552.7355740988864	3552.7355740988864	3559.180018545967	1060.0595491894308	1060.059549189528	Acutalibacter_muris_KB1	CO2-e0
Muribaculum_intestinale_YL27##H2-e0##Microbe	0.0	2176.191153950751	2176.1911539465286	511.2397568400066	1136.4544935601473	1136.4544935474962	4148.207943691956	4260.166236370768	-376.6724953173178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3179.9395078310968	-1957.298387759782	3178.977452242438	9047.872615664399	5179.760292700362	-2704.4506132817855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Muribaculum_intestinale_YL27	H2-e0
Muribaculum_intestinale_YL27##O2-e0##Microbe	0.0	-1.0000000000000007	-1.0	-1.0000000000000007	-1.0	-1.0000000000000029	-1.0000000000000018	-0.9999999999999999	-0.9999999999999994	-0.9999999999999981	-1.0000000000000002	-0.9999999999999999	-0.9999999999999998	-1.0000000000000009	-1.0000000000000002	-0.9999999999999987	-0.9999999999999977	-1.0000000000000009	-1.0000000000000009	-1.0000000000000004	-0.9999999999999993	-1.0000000000000004	-0.9999999999999996	-1.0000000000000002	-0.9999999999999991	-0.9999999999999991	-1.000000000000002	-1.0000000000000002	-1.0000000000000009	-1.0	-1.0000000000000009	-0.9999999999999982	-0.9999999999999993	-0.9999999999999994	-0.9999999999999998	-0.9999999999999989	-0.9999999999999998	-0.9999999999999993	1344.3883739632595	1344.3883739632595	1344.388373963435	1344.388373963435	1345.388373963436	1345.388373963436	Muribaculum_intestinale_YL27	O2-e0
Muribaculum_intestinale_YL27##CO2-e0##Microbe	0.0	2471.6288702583274	2471.6288702535276	1255.5766082353223	2506.0060816763084	2506.006081648026	2506.0060816776763	2533.9956548491546	988.3827442781943	1365.0552395959305	1365.055239597137	1380.5369821605907	995.564522871472	995.5645228717143	995.5645228725776	1465.8406444876682	1465.8406444904635	1465.840644487127	1465.840644488557	1465.840644491258	1465.8406444876655	1465.8406444896818	-880.107096164903	-74.96336310591879	-74.96336310566102	-74.96336310566102	-74.96336310551753	-2203.39757482582	-2203.3975748091507	-2203.3975748478065	6114.779828608112	977.5419330231659	977.5419330332992	2933.840320839818	-934.2720020743322	-934.2720020653842	1769.2165555818096	1769.2165555905642	-921.5601923389036	-921.5601923389036	-921.5601923390423	-921.5601923390423	-921.5601923390423	-921.5601923390423	Muribaculum_intestinale_YL27	CO2-e0
Acutalibacter_muris_KB1##Acetate-e0##Microbe	0.0	6274.535613485465	6274.535613485465	6274.535613485465	6274.535613485465	6274.535613485465	6274.535613485465	6274.535613485465	6274.535613485465	6274.535613485465	6274.535613485465	6274.535613485465	6274.535613485465	6274.535613485465	6274.535613485465	6274.535613485465	6274.535613485465	6274.535613485465	6274.535613485465	6274.535613485465	6274.535613485465	6274.535613485465	6274.535613485465	6274.535613485465	6274.535613485465	6274.535613476973	6274.535613476973	6274.535613476973	6274.535613476973	6274.535613476973	6274.535613476973	6274.535613476973	6274.535613476973	6274.535613476973	6274.535613476973	6274.535613476973	6274.535613476973	6274.535613476973	6274.535613476973	3133.0733622863304	3133.0733622863304	3137.351140066451	638.2306707118662	638.2306707119196	Acutalibacter_muris_KB1	Acetate-e0
Acutalibacter_muris_KB1##H2-e0##Microbe	0.0	12785.200060221687	12785.200060221687	12785.200060221687	12785.200060221687	12785.200060221687	12785.200060221687	12785.200060221687	12785.200060221687	12785.200060221687	12785.200060221687	12785.200060221687	12785.200060221687	12785.200060221687	12785.200060221687	12785.200060221687	12785.200060221687	12785.200060221687	12785.200060221687	12785.200060221687	12785.200060221687	12785.200060221687	12785.200060221687	12785.200060221687	12785.200060221687	12785.20006020435	12785.20006020435	12785.20006020435	12785.20006020435	12785.20006020435	12785.20006020435	12785.20006020435	12785.20006020435	12785.20006020435	12785.20006020435	12785.20006020435	12785.20006020435	12785.20006020435	12785.20006020435	6385.377807864243	6385.377807864243	6394.266696757914	1396.0257580480034	1396.025758048121	Acutalibacter_muris_KB1	H2-e0
