	0.0000-0.0000	0.0000-0.0007	0.0007-0.0009	0.0013-0.0017	0.0017-0.0069	0.0069-0.0111	0.0111-0.0111	0.0111-0.0185	0.0185-0.0232	0.0232-0.0242	0.0244-0.0246	0.0246-0.0415	0.0415-0.0416	0.0417-0.0562	0.0562-0.0562	0.0562-0.0563	0.0563-0.0564	0.0564-0.0564	0.0565-0.0907	0.0907-0.1180	0.1180-11.2878	11.2878-13.6805	13.6805-14.1362	14.1362-20.0000	Source	Target
Muribaculum_intestinale_YL27##Glycerol-e0##Microbe	0.0	0.0	0.0	0.0	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-1.000000000000002	-0.9999999999999969	-1.0000000000000016	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-1.0000000000000013	-0.9999999999999997	-0.9999999999999991	-1.0	-1.0	-1.0	Muribaculum_intestinale_YL27	Glycerol-e0
Enterococcus_faecalis_KB1##5-Methylthio-D-ribose-e0##Microbe	0.0	0.0	0.0	0.0	-0.5000000001024558	-0.5000000009126897	-0.5000000008989512	-0.5000000010402957	-0.5000000010402957	-0.5000000010402957	-0.5000000010402957	-0.5000000010402957	-0.5000000004962982	-0.4999999999327852	-0.49999999994331024	-0.4999999999402579	-0.49999999994486355	-0.4999999999335428	-0.49999999992679023	-0.49999999992679023	-0.49999999992679023	-0.49999999992679023	-0.5000000028827024	-0.5000000028827024	Enterococcus_faecalis_KB1	5-Methylthio-D-ribose-e0
Muribaculum_intestinale_YL27##Fumarate-e0##Microbe	0.0	0.0	0.0	0.0	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-1.000000000000001	-0.9999999999999994	-0.9999999999999992	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-0.9999999999999983	-1.0000000000000018	-1.0000000000000007	-0.9999999999999997	-0.9999999999999997	-1.0000000000000009	Muribaculum_intestinale_YL27	Fumarate-e0
Muribaculum_intestinale_YL27##Glycolaldehyde-e0##Microbe	0.0	0.0	0.0	0.0	0.5000000000113907	0.5000000000113907	0.5000000000113907	0.5000000000113907	0.5000000000041405	0.5000000000076261	0.49999999999826017	0.5000000000027529	0.5000000000027529	0.5000000000027529	0.5000000000027529	0.5000000000027529	0.5000000000027529	0.5000000000027529	0.5000000000027529	-0.9902981192034701	0.5000000000011708	0.5000000000011309	0.5000000000011309	0.5000000000013283	Muribaculum_intestinale_YL27	Glycolaldehyde-e0
Muribaculum_intestinale_YL27##5'-Deoxyadenosine-e0##Microbe	0.0	0.0	0.0	0.0	1.500000000016994	1.500000000016994	1.500000000016994	1.500000000016994	1.4999999999884497	1.499999999992369	1.4999999999760998	1.4999999999859839	1.4999999999859839	1.4999999999859839	1.4999999999859839	1.4999999999859839	1.4999999999859839	1.4999999999859839	1.4999999999859839	0.009701880796477711	1.4999999999523874	1.499999999951685	1.499999999951685	1.4999999999703693	Muribaculum_intestinale_YL27	5'-Deoxyadenosine-e0
Enterococcus_faecalis_KB1##5'-Deoxyadenosine-e0##Microbe	0.0	0.0	0.0	0.0	0.49999999970384557	0.499999997259596	0.4999999973033531	0.4999999968749381	0.4999999968749381	0.4999999968749381	0.4999999968749381	0.4999999968749381	0.49999999850075005	0.5000000001822049	0.5000000001558849	0.5000000001629175	0.5000000001506679	0.5000000001796121	0.5000000002002118	0.5000000002002118	0.5000000002002118	0.5000000002002118	0.4999999913520162	0.4999999913520162	Enterococcus_faecalis_KB1	5'-Deoxyadenosine-e0
Muribaculum_intestinale_YL27##H2S-e0##Microbe	0.0	0.0	0.0	0.0	1.0000000000047662	1.0000000000047662	1.0000000000047662	1.0000000000047662	1.00000000017255	1.0000000001807396	1.000000000202602	1.0000000001807605	1.0000000001807605	1.0000000001807605	1.0000000001807605	1.0000000001807605	1.0000000001807605	1.0000000001807605	1.0000000001807605	0.006467920531242717	1.0000000004037561	1.0000000004015135	1.0000000004015135	1.0000000002310774	Muribaculum_intestinale_YL27	H2S-e0
Enterococcus_faecalis_KB1##NH3-e0##Microbe	0.0	0.0	0.0	0.0	0.0	1041.9931539451104	1348.6766348060273	1348.676634419668	1348.676634419668	1348.676634419668	1348.676634419668	1348.676634419668	-64.08615078382854	-44.23363417569972	-44.23363417475237	314.9638011870526	314.9638011841371	-11.823601948989065	12.564761426825845	12.564761426825845	12.564761426825845	12.564761426825845	12.564761357315307	12.564761357315307	Enterococcus_faecalis_KB1	NH3-e0
Enterococcus_faecalis_KB1##Propanal-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999980870463	0.9999999980870463	0.9999999980870463	0.9999999980870463	0.9999999980870463	0.9999999990826498	1.000000000155706	1.00000000013284	1.000000000139184	1.0000000001284524	1.0000000001532416	1.0000000001708196	1.0000000001708196	1.0000000001708196	1.0000000001708196	0.999999994869576	0.999999994869576	Enterococcus_faecalis_KB1	Propanal-e0
Enterococcus_faecalis_KB1##L-Alanine-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-359.1974353620825	-28.646076703790172	-28.646076704400297	-53.034440080805666	-53.034440080805666	-53.034440080805666	-53.034440080805666	-53.03443974632104	-53.03443974632104	Enterococcus_faecalis_KB1	L-Alanine-e0
Sucrose##Muribaculum_intestinale_YL27##Metabolite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21948612416302601	0.0	0.0	0.0	0.0	Sucrose	Muribaculum_intestinale_YL27
Folate##Muribaculum_intestinale_YL27##Metabolite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3219129821057901	0.0	0.0	0.0	0.0	Folate	Muribaculum_intestinale_YL27
D-Mannose-e0##Muribaculum_intestinale_YL27##Metabolite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08779444966520913	0.0	0.0	0.0	0.0	D-Mannose-e0	Muribaculum_intestinale_YL27
Riboflavin##Muribaculum_intestinale_YL27##Metabolite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2780157572731616	126.68907411774978	126.68907411773904	126.68907411773904	126.68907411780886	Riboflavin	Muribaculum_intestinale_YL27
Fumarate-e0##Muribaculum_intestinale_YL27##Metabolite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.1316916744978585	0.0	0.0	0.0	0.0	Fumarate-e0	Muribaculum_intestinale_YL27
Glycerol-e0##Muribaculum_intestinale_YL27##Metabolite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043897224832606024	0.0	0.0	0.0	0.0	Glycerol-e0	Muribaculum_intestinale_YL27
O2-e0##Muribaculum_intestinale_YL27##Metabolite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08779444966527206	0.0	0.0	0.0	0.0	O2-e0	Muribaculum_intestinale_YL27
L-Aspartate-e0##Muribaculum_intestinale_YL27##Metabolite	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0877944496652265	0.0	0.0	0.0	0.0	L-Aspartate-e0	Muribaculum_intestinale_YL27
Enterococcus_faecalis_KB1##Na+-e0##Microbe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8033151617564727e-08	5.8033151617564727e-08	Enterococcus_faecalis_KB1	Na+-e0
