	0.0000-0.0012	0.0728-0.0746	0.0751-0.0835	0.0835-0.0991	0.0991-0.1234	0.1234-0.1246	0.1246-0.1247	0.1247-0.2303	0.2303-0.2303	0.2303-0.2355	0.2355-0.2366	0.2366-5.0797	5.0797-12.5617	12.5617-14.4252	14.4252-20.0000	Source	Target
Enterocloster_clostridioformis_YL32##Inosine-e0##Microbe##Thiamin-e0	2.0000000000013833	2.0000000000013833	2.0000000000013833	2.0000000000013833	2.0000000000013833	2.0000000000013833	2.0000000000013833	2.0000000000013833	2.0000000000013833	2.0000000000013833	2.0000000000013833	2.0000000000013833	2.0000000000017946	2.0000000000017946	2.0000000000016525	Enterocloster_clostridioformis_YL32	Inosine-e0
Enterocloster_clostridioformis_YL32##Inosine-e0##Microbe##Folate-e0	1.4999999999979636	1.4999999999979636	1.4999999999979636	1.4999999999979636	1.4999999999979636	1.4999999999979636	1.4999999999979636	1.4999999999979636	1.4999999999979636	1.4999999999979636	1.4999999999979636	1.4999999999979636	1.4999999999982403	1.4999999999982403	1.4999999999981928	Enterocloster_clostridioformis_YL32	Inosine-e0
Enterocloster_clostridioformis_YL32##Inosine-e0##Microbe##PAN	-113.71788777631062	-113.71788777631062	-113.71788777631062	-113.71788777631062	-113.71788777631062	-113.71788777631062	-113.71788777631062	-113.71788777631062	-113.71788777631062	-113.71788777631062	-113.71788777631062	-113.71788777631062	-113.71788777625447	-113.71788777625447	-113.71788777623733	Enterocloster_clostridioformis_YL32	Inosine-e0
Enterocloster_clostridioformis_YL32##NH3-e0##Microbe##Putrescine-e0	-1.6666666666393863	-1.6666666666393863	-1.6666666666393863	-1.6666666666393863	-1.6666666666393863	-1.6666666666393863	-1.6666666666393863	-1.6666666666393863	-1.6666666666393863	-1.6666666666393863	-1.6666666666393863	-1.6666666666393863	-1.6666666666398873	0.0	0.0	Enterocloster_clostridioformis_YL32	NH3-e0
Enterocloster_clostridioformis_YL32##NH3-e0##Microbe##Spermidine-e0	-2.333333333298392	-2.333333333298392	-2.333333333298392	-2.333333333298392	-2.333333333298392	-2.333333333298392	-2.333333333298392	-2.333333333298392	-2.333333333298392	-2.333333333298392	-2.333333333298392	-2.333333333298392	-2.3333333332996355	0.0	0.0	Enterocloster_clostridioformis_YL32	NH3-e0
Enterocloster_clostridioformis_YL32##NH3-e0##Microbe##Thiamin-e0	-7.285714285741815	-7.285714285741815	-7.285714285741815	-7.285714285741815	-7.285714285741815	-7.285714285741815	-7.285714285741815	-7.285714285741815	-7.285714285741815	-7.285714285741815	-7.285714285741815	-7.285714285741815	-5.857142857179787	-5.857142857179787	-5.857142857184419	Enterocloster_clostridioformis_YL32	NH3-e0
Enterocloster_clostridioformis_YL32##NH3-e0##Microbe##Formate-e0	0.7142857142769756	0.7142857142769756	0.7142857142769756	0.7142857142769756	0.7142857142769756	0.7142857142769756	0.7142857142769756	0.7142857142769756	0.7142857142769756	0.7142857142769756	0.7142857142769756	0.7142857142769756	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	NH3-e0
Enterocloster_clostridioformis_YL32##NH3-e0##Microbe##Folate-e0	-7.738095238047995	-7.738095238047995	-7.738095238047995	-7.738095238047995	-7.738095238047995	-7.738095238047995	-7.738095238047995	-7.738095238047995	-7.738095238047995	-7.738095238047995	-7.738095238047995	-7.738095238047995	-7.023809523768391	-7.023809523768391	-7.023809523769969	Enterocloster_clostridioformis_YL32	NH3-e0
Enterocloster_clostridioformis_YL32##NH3-e0##Microbe##PAN	2516.82909959641	2516.82909959641	2516.82909959641	2516.82909959641	2516.82909959641	2516.82909959641	2516.82909959641	2516.82909959641	2516.82909959641	2516.82909959641	2516.82909959641	2516.82909959641	2519.74674569091	2519.74674569091	2524.408543707777	Enterocloster_clostridioformis_YL32	NH3-e0
Enterocloster_clostridioformis_YL32##NH3-e0##Microbe##Puryvate	-0.6190476190486524	-0.6190476190486524	-0.6190476190486524	-0.6190476190486524	-0.6190476190486524	-0.6190476190486524	-0.6190476190486524	-0.6190476190486524	-0.6190476190486524	-0.6190476190486524	-0.6190476190486524	-0.6190476190486524	-0.6190476190485619	-0.6190476190485619	-0.6190476190481317	Enterocloster_clostridioformis_YL32	NH3-e0
Enterocloster_clostridioformis_YL32##NH3-e0##Microbe##N-acetyl-D-gluosamine	0.6666666666649471	0.6666666666649471	0.6666666666649471	0.6666666666649471	0.6666666666649471	0.6666666666649471	0.6666666666649471	0.6666666666649471	0.6666666666649471	0.6666666666649471	0.6666666666649471	0.6666666666649471	0.6666666666647522	0.6666666666647522	0.0	Enterocloster_clostridioformis_YL32	NH3-e0
Enterocloster_clostridioformis_YL32##Neu5Ac-e0##Microbe##PAN	-6.992697026239522	-6.992697026239522	-6.992697026239522	-6.992697026239522	-6.992697026239522	-6.992697026239522	-6.992697026239522	-6.992697026239522	-6.992697026239522	-6.992697026239522	-6.992697026239522	-6.992697026239522	-6.992697026232053	-6.992697026232053	0.0	Enterocloster_clostridioformis_YL32	Neu5Ac-e0
Enterocloster_clostridioformis_YL32##Neu5Ac-e0##Microbe##N-acetyl-D-gluosamine	0.9999999999999969	0.9999999999999969	0.9999999999999969	0.9999999999999969	0.9999999999999969	0.9999999999999969	0.9999999999999969	0.9999999999999969	0.9999999999999969	0.9999999999999969	0.9999999999999969	0.9999999999999969	1.0000000000000029	1.0000000000000029	0.0	Enterocloster_clostridioformis_YL32	Neu5Ac-e0
Enterocloster_clostridioformis_YL32##Acetate-e0##Microbe##Putrescine-e0	0.33333333337267246	0.33333333337267246	0.33333333337267246	0.33333333337267246	0.33333333337267246	0.33333333337267246	0.33333333337267246	0.33333333337267246	0.33333333337267246	0.33333333337267246	0.33333333337267246	0.33333333337267246	0.33333333337181315	0.0	0.0	Enterocloster_clostridioformis_YL32	Acetate-e0
Enterocloster_clostridioformis_YL32##Acetate-e0##Microbe##Spermidine-e0	1.6666666667170478	1.6666666667170478	1.6666666667170478	1.6666666667170478	1.6666666667170478	1.6666666667170478	1.6666666667170478	1.6666666667170478	1.6666666667170478	1.6666666667170478	1.6666666667170478	1.6666666667170478	1.6666666667150385	0.0	0.0	Enterocloster_clostridioformis_YL32	Acetate-e0
Enterocloster_clostridioformis_YL32##Acetate-e0##Microbe##Thiamin-e0	-6.142857142898185	-6.142857142898185	-6.142857142898185	-6.142857142898185	-6.142857142898185	-6.142857142898185	-6.142857142898185	-6.142857142898185	-6.142857142898185	-6.142857142898185	-6.142857142898185	-6.142857142898185	-6.428571428626499	-6.428571428626499	-6.4285714286267615	Enterocloster_clostridioformis_YL32	Acetate-e0
Enterocloster_clostridioformis_YL32##Acetate-e0##Microbe##Formate-e0	-0.14285714286991336	-0.14285714286991336	-0.14285714286991336	-0.14285714286991336	-0.14285714286991336	-0.14285714286991336	-0.14285714286991336	-0.14285714286991336	-0.14285714286991336	-0.14285714286991336	-0.14285714286991336	-0.14285714286991336	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	Acetate-e0
Enterocloster_clostridioformis_YL32##Acetate-e0##Microbe##Folate-e0	-4.452380952312028	-4.452380952312028	-4.452380952312028	-4.452380952312028	-4.452380952312028	-4.452380952312028	-4.452380952312028	-4.452380952312028	-4.452380952312028	-4.452380952312028	-4.452380952312028	-4.452380952312028	-4.595238095178447	-4.595238095178447	-4.595238095178482	Enterocloster_clostridioformis_YL32	Acetate-e0
Enterocloster_clostridioformis_YL32##Acetate-e0##Microbe##PAN	3632.9087930438463	3632.9087930438463	3632.9087930438463	3632.9087930438463	3632.9087930438463	3632.9087930438463	3632.9087930438463	3632.9087930438463	3632.9087930438463	3632.9087930438463	3632.9087930438463	3632.9087930438463	3632.3252638228096	3632.3252638228096	3629.994364813363	Enterocloster_clostridioformis_YL32	Acetate-e0
Enterocloster_clostridioformis_YL32##Acetate-e0##Microbe##Puryvate	0.5238095238079501	0.5238095238079501	0.5238095238079501	0.5238095238079501	0.5238095238079501	0.5238095238079501	0.5238095238079501	0.5238095238079501	0.5238095238079501	0.5238095238079501	0.5238095238079501	0.5238095238079501	0.5238095238080838	0.5238095238080838	0.5238095238087965	Enterocloster_clostridioformis_YL32	Acetate-e0
Enterocloster_clostridioformis_YL32##Acetate-e0##Microbe##N-acetyl-D-gluosamine	-0.3333333333358939	-0.3333333333358939	-0.3333333333358939	-0.3333333333358939	-0.3333333333358939	-0.3333333333358939	-0.3333333333358939	-0.3333333333358939	-0.3333333333358939	-0.3333333333358939	-0.3333333333358939	-0.3333333333358939	-0.33333333333618653	-0.33333333333618653	0.0	Enterocloster_clostridioformis_YL32	Acetate-e0
Enterocloster_clostridioformis_YL32##L-Asparagine-e0##Microbe##PAN	-28.989573168851216	-28.989573168851216	-28.989573168851216	-28.989573168851216	-28.989573168851216	-28.989573168851216	-28.989573168851216	-28.989573168851216	-28.989573168851216	-28.989573168851216	-28.989573168851216	-28.989573168851216	-28.989573168835005	-28.989573168835005	-28.989573168864872	Enterocloster_clostridioformis_YL32	L-Asparagine-e0
Enterocloster_clostridioformis_YL32##Ca2+-e0##Microbe##PAN	-0.9241112603369159	-0.9241112603369159	-0.9241112603369159	-0.9241112603369159	-0.9241112603369159	-0.9241112603369159	-0.9241112603369159	-0.9241112603369159	-0.9241112603369159	-0.9241112603369159	-0.9241112603369159	-0.9241112603369159	-0.9241112603362004	-0.9241112603362004	-0.9241112603361333	Enterocloster_clostridioformis_YL32	Ca2+-e0
Enterocloster_clostridioformis_YL32##Cu2+-e0##Microbe##PAN	-0.9241112603353088	-0.9241112603353088	-0.9241112603353088	-0.9241112603353088	-0.9241112603353088	-0.9241112603353088	-0.9241112603353088	-0.9241112603353088	-0.9241112603353088	-0.9241112603353088	-0.9241112603353088	-0.9241112603353088	-0.9241112603351018	-0.9241112603351018	-0.9241112603349073	Enterocloster_clostridioformis_YL32	Cu2+-e0
Enterocloster_clostridioformis_YL32##Fe2+-e0##Microbe##PAN	-1.9241112603529542	-1.9241112603529542	-1.9241112603529542	-1.9241112603529542	-1.9241112603529542	-1.9241112603529542	-1.9241112603529542	-1.9241112603529542	-1.9241112603529542	-1.9241112603529542	-1.9241112603529542	-1.9241112603529542	-1.9241112603518744	-1.9241112603518744	-1.924111260351547	Enterocloster_clostridioformis_YL32	Fe2+-e0
Enterocloster_clostridioformis_YL32##Formate-e0##Microbe##Formate-e0	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	-0.9999999999999993	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	Formate-e0
Enterocloster_clostridioformis_YL32##K+-e0##Microbe##PAN	-0.9241112603505227	-0.9241112603505227	-0.9241112603505227	-0.9241112603505227	-0.9241112603505227	-0.9241112603505227	-0.9241112603505227	-0.9241112603505227	-0.9241112603505227	-0.9241112603505227	-0.9241112603505227	-0.9241112603505227	-0.9241112603501329	-0.9241112603501329	-0.9241112603925928	Enterocloster_clostridioformis_YL32	K+-e0
Enterocloster_clostridioformis_YL32##Succinate-e0##Microbe##Putrescine-e0	-0.333333333332733	-0.333333333332733	-0.333333333332733	-0.333333333332733	-0.333333333332733	-0.333333333332733	-0.333333333332733	-0.333333333332733	-0.333333333332733	-0.333333333332733	-0.333333333332733	-0.333333333332733	-0.33333333333270526	0.0	0.0	Enterocloster_clostridioformis_YL32	Succinate-e0
Enterocloster_clostridioformis_YL32##Succinate-e0##Microbe##Spermidine-e0	-1.6666666666658692	-1.6666666666658692	-1.6666666666658692	-1.6666666666658692	-1.6666666666658692	-1.6666666666658692	-1.6666666666658692	-1.6666666666658692	-1.6666666666658692	-1.6666666666658692	-1.6666666666658692	-1.6666666666658692	-1.6666666666658392	0.0	0.0	Enterocloster_clostridioformis_YL32	Succinate-e0
Enterocloster_clostridioformis_YL32##Succinate-e0##Microbe##Thiamin-e0	-1.714285714285928	-1.714285714285928	-1.714285714285928	-1.714285714285928	-1.714285714285928	-1.714285714285928	-1.714285714285928	-1.714285714285928	-1.714285714285928	-1.714285714285928	-1.714285714285928	-1.714285714285928	-1.14285714285739	-1.14285714285739	-1.142857142860216	Enterocloster_clostridioformis_YL32	Succinate-e0
Enterocloster_clostridioformis_YL32##Succinate-e0##Microbe##Formate-e0	0.28571428571415824	0.28571428571415824	0.28571428571415824	0.28571428571415824	0.28571428571415824	0.28571428571415824	0.28571428571415824	0.28571428571415824	0.28571428571415824	0.28571428571415824	0.28571428571415824	0.28571428571415824	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	Succinate-e0
Enterocloster_clostridioformis_YL32##Succinate-e0##Microbe##Folate-e0	-3.7619047619041615	-3.7619047619041615	-3.7619047619041615	-3.7619047619041615	-3.7619047619041615	-3.7619047619041615	-3.7619047619041615	-3.7619047619041615	-3.7619047619041615	-3.7619047619041615	-3.7619047619041615	-3.7619047619041615	-3.4761904761898683	-3.4761904761898683	-3.4761904761908773	Enterocloster_clostridioformis_YL32	Succinate-e0
Enterocloster_clostridioformis_YL32##Succinate-e0##Microbe##PAN	54.15655011276845	54.15655011276845	54.15655011276845	54.15655011276845	54.15655011276845	54.15655011276845	54.15655011276845	54.15655011276845	54.15655011276845	54.15655011276845	54.15655011276845	54.15655011276845	55.32360855105099	55.32360855105099	57.65450755969691	Enterocloster_clostridioformis_YL32	Succinate-e0
Enterocloster_clostridioformis_YL32##Succinate-e0##Microbe##Puryvate	-0.38095238095237166	-0.38095238095237166	-0.38095238095237166	-0.38095238095237166	-0.38095238095237166	-0.38095238095237166	-0.38095238095237166	-0.38095238095237166	-0.38095238095237166	-0.38095238095237166	-0.38095238095237166	-0.38095238095237166	-0.38095238095237594	-0.38095238095237594	-0.3809523809524009	Enterocloster_clostridioformis_YL32	Succinate-e0
Enterocloster_clostridioformis_YL32##Succinate-e0##Microbe##N-acetyl-D-gluosamine	0.33333333333334675	0.33333333333334675	0.33333333333334675	0.33333333333334675	0.33333333333334675	0.33333333333334675	0.33333333333334675	0.33333333333334675	0.33333333333334675	0.33333333333334675	0.33333333333334675	0.33333333333334675	0.3333333333333521	0.3333333333333521	0.0	Enterocloster_clostridioformis_YL32	Succinate-e0
Enterocloster_clostridioformis_YL32##Cl--e0##Microbe##PAN	-0.9241112603360669	-0.9241112603360669	-0.9241112603360669	-0.9241112603360669	-0.9241112603360669	-0.9241112603360669	-0.9241112603360669	-0.9241112603360669	-0.9241112603360669	-0.9241112603360669	-0.9241112603360669	-0.9241112603360669	-0.924111260335589	-0.924111260335589	-0.924111260335356	Enterocloster_clostridioformis_YL32	Cl--e0
Enterocloster_clostridioformis_YL32##Mg-e0##Microbe##PAN	-0.9241112603356905	-0.9241112603356905	-0.9241112603356905	-0.9241112603356905	-0.9241112603356905	-0.9241112603356905	-0.9241112603356905	-0.9241112603356905	-0.9241112603356905	-0.9241112603356905	-0.9241112603356905	-0.9241112603356905	-0.9241112603349434	-0.9241112603349434	-0.924111260334705	Enterocloster_clostridioformis_YL32	Mg-e0
Enterocloster_clostridioformis_YL32##L-Serine-e0##Microbe##Thiamin-e0	1.0000000000003595	1.0000000000003595	1.0000000000003595	1.0000000000003595	1.0000000000003595	1.0000000000003595	1.0000000000003595	1.0000000000003595	1.0000000000003595	1.0000000000003595	1.0000000000003595	1.0000000000003595	1.000000000000487	1.000000000000487	1.0000000000035814	Enterocloster_clostridioformis_YL32	L-Serine-e0
Enterocloster_clostridioformis_YL32##L-Serine-e0##Microbe##PAN	-35.53286523713552	-35.53286523713552	-35.53286523713552	-35.53286523713552	-35.53286523713552	-35.53286523713552	-35.53286523713552	-35.53286523713552	-35.53286523713552	-35.53286523713552	-35.53286523713552	-35.53286523713552	-35.53286523711349	-35.53286523711349	-35.53286523701492	Enterocloster_clostridioformis_YL32	L-Serine-e0
Enterocloster_clostridioformis_YL32##Folate-e0##Microbe##Folate-e0	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000004	-1.0000000000000004	-1.0000000000000016	Enterocloster_clostridioformis_YL32	Folate-e0
Enterocloster_clostridioformis_YL32##CO2-e0##Microbe##Putrescine-e0	-1.6666666666481968	-1.6666666666481968	-1.6666666666481968	-1.6666666666481968	-1.6666666666481968	-1.6666666666481968	-1.6666666666481968	-1.6666666666481968	-1.6666666666481968	-1.6666666666481968	-1.6666666666481968	-1.6666666666481968	-1.6666666666485281	0.0	0.0	Enterocloster_clostridioformis_YL32	CO2-e0
Enterocloster_clostridioformis_YL32##CO2-e0##Microbe##Spermidine-e0	-3.3333333333097297	-3.3333333333097297	-3.3333333333097297	-3.3333333333097297	-3.3333333333097297	-3.3333333333097297	-3.3333333333097297	-3.3333333333097297	-3.3333333333097297	-3.3333333333097297	-3.3333333333097297	-3.3333333333097297	-3.333333333310557	0.0	0.0	Enterocloster_clostridioformis_YL32	CO2-e0
Enterocloster_clostridioformis_YL32##CO2-e0##Microbe##Thiamin-e0	-4.285714285732302	-4.285714285732302	-4.285714285732302	-4.285714285732302	-4.285714285732302	-4.285714285732302	-4.285714285732302	-4.285714285732302	-4.285714285732302	-4.285714285732302	-4.285714285732302	-4.285714285732302	-2.8571428571672994	-2.8571428571672994	-2.8571428571732613	Enterocloster_clostridioformis_YL32	CO2-e0
Enterocloster_clostridioformis_YL32##CO2-e0##Microbe##Formate-e0	0.7142857142797768	0.7142857142797768	0.7142857142797768	0.7142857142797768	0.7142857142797768	0.7142857142797768	0.7142857142797768	0.7142857142797768	0.7142857142797768	0.7142857142797768	0.7142857142797768	0.7142857142797768	0.0	0.0	0.0	Enterocloster_clostridioformis_YL32	CO2-e0
Enterocloster_clostridioformis_YL32##CO2-e0##Microbe##Folate-e0	-2.2380952380628862	-2.2380952380628862	-2.2380952380628862	-2.2380952380628862	-2.2380952380628862	-2.2380952380628862	-2.2380952380628862	-2.2380952380628862	-2.2380952380628862	-2.2380952380628862	-2.2380952380628862	-2.2380952380628862	-1.523809523781345	-1.523809523781345	-1.523809523783554	Enterocloster_clostridioformis_YL32	CO2-e0
Enterocloster_clostridioformis_YL32##CO2-e0##Microbe##PAN	1699.7137470102443	1699.7137470102443	1699.7137470102443	1699.7137470102443	1699.7137470102443	1699.7137470102443	1699.7137470102443	1699.7137470102443	1699.7137470102443	1699.7137470102443	1699.7137470102443	1699.7137470102443	1702.6313931051882	1702.6313931051882	1700.3004940959304	Enterocloster_clostridioformis_YL32	CO2-e0
Enterocloster_clostridioformis_YL32##CO2-e0##Microbe##Puryvate	0.38095238095167294	0.38095238095167294	0.38095238095167294	0.38095238095167294	0.38095238095167294	0.38095238095167294	0.38095238095167294	0.38095238095167294	0.38095238095167294	0.38095238095167294	0.38095238095167294	0.38095238095167294	0.38095238095173906	0.38095238095173906	0.3809523809519975	Enterocloster_clostridioformis_YL32	CO2-e0
Enterocloster_clostridioformis_YL32##CO2-e0##Microbe##N-acetyl-D-gluosamine	-0.33333333333453125	-0.33333333333453125	-0.33333333333453125	-0.33333333333453125	-0.33333333333453125	-0.33333333333453125	-0.33333333333453125	-0.33333333333453125	-0.33333333333453125	-0.33333333333453125	-0.33333333333453125	-0.33333333333453125	-0.33333333333466475	-0.33333333333466475	0.0	Enterocloster_clostridioformis_YL32	CO2-e0
Enterocloster_clostridioformis_YL32##L-Phenylalanine##Microbe##PAN	-22.280195972556974	-22.280195972556974	-22.280195972556974	-22.280195972556974	-22.280195972556974	-22.280195972556974	-22.280195972556974	-22.280195972556974	-22.280195972556974	-22.280195972556974	-22.280195972556974	-22.280195972556974	-22.280195972545386	-22.280195972545386	-22.280195972539904	Enterocloster_clostridioformis_YL32	L-Phenylalanine
Enterocloster_clostridioformis_YL32##L-Tryptophan##Microbe##PAN	-6.835969218851134	-6.835969218851134	-6.835969218851134	-6.835969218851134	-6.835969218851134	-6.835969218851134	-6.835969218851134	-6.835969218851134	-6.835969218851134	-6.835969218851134	-6.835969218851134	-6.835969218851134	-6.835969218847628	-6.835969218847628	-6.835969218845954	Enterocloster_clostridioformis_YL32	L-Tryptophan
Enterocloster_clostridioformis_YL32##PAN##Microbe##PAN	-1.000000000000322	-1.000000000000322	-1.000000000000322	-1.000000000000322	-1.000000000000322	-1.000000000000322	-1.000000000000322	-1.000000000000322	-1.000000000000322	-1.000000000000322	-1.000000000000322	-1.000000000000322	-0.9999999999999394	-0.9999999999999394	-1.000000000000059	Enterocloster_clostridioformis_YL32	PAN
Enterocloster_clostridioformis_YL32##Puryvate##Microbe##Puryvate	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0000000000000009	-1.0	-1.0	-0.9999999999999989	Enterocloster_clostridioformis_YL32	Puryvate
Enterocloster_clostridioformis_YL32##N-acetyl-D-gluosamine##Microbe##N-acetyl-D-gluosamine	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-1.0000000000000004	-0.9999999999999996	-0.9999999999999996	0.0	Enterocloster_clostridioformis_YL32	N-acetyl-D-gluosamine
Bacteroides_caecimuris_I48##H+-e0##Microbe##D-Glucose-e0	0.0	1.0000000000035703	1.9999999999902163	1.9999999999921838	1.4019171232187626	3.000000000004875	4.000000000000045	3.000000000004186	0.0	1.4877207969572783	1.999999999813968	1.9999999998644	1.9999999998644	1.9999999999908336	1.9999999999908336	Bacteroides_caecimuris_I48	H+-e0
Bacteroides_caecimuris_I48##L-Aspartate-e0##Microbe##Spermidine-e0	0.0	-0.8333333333357049	-1.6666666666531968	0.0	-0.06815350183049751	0.0	0.6666666666701971	0.3333333333355238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Aspartate-e0
Bacteroides_caecimuris_I48##L-Aspartate-e0##Microbe##D-Glucose-e0	0.0	-1.0000000000017186	-1.9999999999856086	0.0	-0.20446050548917655	0.0	2.0000000000001608	1.000000000002454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Aspartate-e0
Bacteroides_caecimuris_I48##L-Aspartate-e0##Microbe##O2-e0	0.0	0.9999999999987111	1.9999999999974263	0.0	0.2044605054875589	0.0	-1.9999999999883504	-0.9999999999968767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Aspartate-e0
Bacteroides_caecimuris_I48##D-Glucose-e0##Microbe##D-Glucose-e0	0.0	-1.0000000000000004	-0.9999999999999986	-0.9999999999999984	-0.9999999999999984	-1.0000000000000002	-0.9999999999999997	-0.9999999999999991	-1.000000000000002	-1.0000000000000018	-1.0	-0.9999999999999996	-0.9999999999999996	-1.0000000000000004	-1.0000000000000004	Bacteroides_caecimuris_I48	D-Glucose-e0
Bacteroides_caecimuris_I48##Acetate-e0##Microbe##D-Glucose-e0	0.0	1.0000000000043145	0.0	0.0	1.2449369492659699	1.0000000000004186	0.0	1.0000000000002498	0.0	1.2528972217804668	1.9999999997324909	1.9999999998046711	1.9999999998046711	1.9999999999873184	1.9999999999873184	Bacteroides_caecimuris_I48	Acetate-e0
Bacteroides_caecimuris_I48##Formate-e0##Microbe##Spermidine-e0	0.0	-0.8333333333275116	0.0	0.0	0.02104283462281953	0.0	0.0	0.0	0.0	0.07736672241973222	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	Formate-e0
Bacteroides_caecimuris_I48##Formate-e0##Microbe##D-Glucose-e0	0.0	-0.9999999999948119	0.0	0.0	0.06312850387241653	0.0	0.0	0.0	0.0	0.05802504181616972	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	Formate-e0
Bacteroides_caecimuris_I48##Formate-e0##Microbe##O2-e0	0.0	1.0000000000028941	0.0	0.0	-0.06312850387509288	0.0	0.0	0.0	0.0	-0.058025041819029746	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	Formate-e0
Bacteroides_caecimuris_I48##Succinate-e0##Microbe##Spermidine-e0	0.0	0.8333333333350417	1.6666666666522292	0.0	0.058023878583664444	0.333333333336038	0.0	0.0	0.0	0.020026097683380338	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	Succinate-e0
Bacteroides_caecimuris_I48##Succinate-e0##Microbe##D-Glucose-e0	0.0	1.0000000000011597	1.9999999999846045	0.0	0.1740716357493834	1.0000000000029703	0.0	0.0	0.0	0.015019573262558567	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	Succinate-e0
Bacteroides_caecimuris_I48##Succinate-e0##Microbe##O2-e0	0.0	-0.999999999999072	-1.999999999997361	0.0	-0.17407163574832024	-0.9999999999970804	0.0	0.0	0.0	-0.015019573262544566	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	Succinate-e0
Bacteroides_caecimuris_I48##H2-e0##Microbe##D-Glucose-e0	0.0	1.0000000000041767	0.0	2.000000000005879	2.5850686009375443	0.9999999999919915	0.0	1.9999999999953924	-1.0000000000037883	2.752389539648363	7.999999998113777	2.000000000183718	2.000000000183718	1.9999999999986429	1.9999999999986429	Bacteroides_caecimuris_I48	H2-e0
Bacteroides_caecimuris_I48##CO2-e0##Microbe##D-Glucose-e0	0.0	1.00000000000812	0.0	0.0	1.7358613525367805	0.0	-2.000000000000274	0.0	0.0	1.6771462003776363	1.999999999881246	1.9999999999130884	1.9999999999130884	1.9999999999922606	1.9999999999922606	Bacteroides_caecimuris_I48	CO2-e0
Bacteroides_caecimuris_I48##5-Methylthio-D-ribose-e0##Microbe##Spermidine-e0	0.0	-0.9999999999999963	-0.999999999999991	-0.9999999999999952	-0.9998725440682584	-1.0000000000000013	-1.000000000000001	-0.9999999999999996	-1.0000000000000009	-0.9995137193246977	-0.9999999999997627	-0.9999999999998112	-0.9999999999998112	0.0	0.0	Bacteroides_caecimuris_I48	5-Methylthio-D-ribose-e0
Bacteroides_caecimuris_I48##5-Methylthio-D-ribose-e0##Microbe##PAN	0.0	0.499999999995655	0.49999999998863853	0.499999999991735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49999999998962896	0.49999999998962896	Bacteroides_caecimuris_I48	5-Methylthio-D-ribose-e0
Bacteroides_caecimuris_I48##L-Glycine##Microbe##Spermidine-e0	0.0	-0.833333333325936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Glycine
Bacteroides_caecimuris_I48##L-Glycine##Microbe##D-Glucose-e0	0.0	-0.9999999999938405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Glycine
Bacteroides_caecimuris_I48##L-Glycine##Microbe##O2-e0	0.0	1.0000000000038645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Glycine
Bacteroides_caecimuris_I48##L-Glycine##Microbe##Folate	0.0	-1.1666666666475634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Glycine
Bacteroides_caecimuris_I48##L-Glycine##Microbe##Riboflavin	0.0	-2.1666666666503196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteroides_caecimuris_I48	L-Glycine
