	0.0000-0.0009	0.0009-0.0010	0.0010-0.0012	0.0018-0.0020	0.0020-0.0029	0.0030-0.0030	0.0031-0.0038	0.0039-0.0074	0.0074-0.0084	0.0084-0.0085	0.0085-0.0087	0.0087-0.0089	0.0089-0.0095	0.0095-0.0124	0.0128-0.0147	0.0147-0.0251	0.0253-0.0332	0.0333-0.0333	0.0333-0.0335	0.0336-0.0339	0.0339-0.0341	0.0341-0.0464	0.0464-0.0486	0.0490-0.0724	0.0746-0.0749	0.0749-0.0751	0.0751-0.0753	0.0753-0.0754	0.0759-0.1071	0.1071-0.1137	0.1138-0.1139	0.1139-0.1139	0.1140-0.1140	0.1140-0.1188	0.1189-0.1197	0.1197-0.1450	0.1453-0.1453	0.1453-0.1554	0.1554-0.1557	0.1889-0.1917	0.1917-0.1981	0.2101-0.2125	0.2125-0.2126	0.2126-0.2146	0.2146-0.2209	0.2237-0.2268	0.2268-0.2271	0.2271-0.2365	0.2365-0.2485	0.2485-0.2487	0.2487-0.2498	0.2498-0.2498	0.2536-0.2760	0.2760-0.3020	0.3020-0.3185	0.3185-0.3194	0.3194-0.3195	0.3195-0.3415	0.3415-0.3419	0.3419-0.4680	0.4680-0.4681	0.4681-0.4778	0.4778-0.4782	0.4782-0.4829	0.4829-0.5735	0.5758-0.6230	0.6230-0.6474	0.6474-0.7189	0.7189-0.7193	0.7193-0.7246	0.7304-0.7316	0.7316-0.7334	0.7335-0.7343	0.7343-0.7346	0.7346-0.7560	0.7560-0.7566	0.7566-0.7567	0.7567-0.7568	0.7568-0.7568	0.7568-0.7572	0.7572-0.7572	0.7572-0.7593	0.7593-0.7622	0.7622-0.7732	0.7732-0.7797	0.7797-0.7838	0.7838-0.7838	0.7838-0.7875	0.7875-0.7958	0.8269-0.8320	0.8381-0.8382	0.8382-0.8382	0.8384-0.8384	0.8384-0.8535	0.8535-0.9694	0.9694-0.9719	0.9719-20.0000	Source	Target
Clostridium_innocuum_I46##Inosine##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4403669724656689	-0.4403669724656689	-0.4403669724656689	-0.4403669724656689	-0.4403669724656689	-0.4403669724656689	-0.4403669724656689	-0.4403669724656689	-0.4403669724656689	-0.4403669724656689	-0.4403669724902952	-0.4403669724902952	-0.4403669724902952	-0.4403669724902952	-0.4403669724902952	-0.4403669724902952	-0.8807339449333528	-0.8807339449333528	-0.8807339449333528	-0.8807339449333528	-0.3749999999920868	-0.3749999999920868	-0.3749999999920868	-0.3749999999920868	-0.3749999999920868	-0.3749999999920868	-0.3749999999920868	3.919899838753876	3.919899838753876	3.919899838753876	0.0	0.5964277417335455	0.5964277417343198	-1.6000000000055659	1.999999999995541	0.0	0.0	0.0	0.0	0.0	-4.000000000019669	0.0	-4.000000000015086	0.0	0.0	0.0	0.0	0.0	0.0	-0.40976336670610036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6146430027544754	2.000000000097641	-0.1224489795945955	0.0	0.0	53.99999997607934	0.500000000006054	0.500000000006054	0.500000000006054	0.500000000006054	0.5000000000002123	0.5000000000002123	0.5000000000002123	0.5000000000002123	0.5000000000002123	0.5000000000002123	0.5000000000002123	0.5000000000002123	0.5000000000002123	0.5000000000002123	0.5000000000002123	0.500000000029212	0.49999999984237836	0.18803418803404146	Clostridium_innocuum_I46	Inosine
Clostridium_innocuum_I46##NAD-e0-e0##Microbe##D-Glucose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2201834862311387	0.2201834862311387	0.2201834862311387	0.2201834862311387	0.2201834862311387	0.2201834862311387	0.2201834862311387	0.2201834862311387	0.2201834862311387	0.2201834862311387	0.22018348624437792	0.22018348624437792	0.22018348624437792	0.22018348624437792	0.22018348624437792	0.22018348624437792	0.4403669724646677	0.4403669724646677	0.4403669724646677	0.4403669724646677	0.18749999999469222	0.18749999999469222	0.18749999999469222	0.18749999999469222	0.18749999999469222	0.18749999999469222	0.18749999999469222	-2.1529743744649372	-2.1529743744649372	-2.1529743744649372	0.0	-0.5052344386640925	-0.5052344386640129	0.8000000000035989	-0.9999999999988638	0.0	0.0	2.000000000003824	0.0	0.0	2.000000000011663	0.0	2.0000000000094986	0.0	0.0	0.0	0.0	0.0	0.0	-0.002059550340086015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.006132508222618142	0.0	0.0	0.0	0.0	-77.99999996450954	-0.8970588235018507	-0.8970588235018507	-0.8970588235018507	-0.8970588235018507	-0.8970588235132737	-0.8970588235132737	-0.8970588235132737	-0.8970588235132737	-0.8970588235132737	-0.8970588235132737	-0.8970588235132737	-0.8970588235132737	-0.8970588235132737	-0.8970588235132737	-0.8970588235132737	-0.7777777776957028	1.250000000579127	-0.7777777776395745	Clostridium_innocuum_I46	NAD-e0-e0
Clostridium_innocuum_I46##NAD-e0-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22018348623240566	0.22018348623240566	0.22018348623240566	0.22018348623240566	0.22018348623240566	0.22018348623240566	0.22018348623240566	0.22018348623240566	0.22018348623240566	0.22018348623240566	0.22018348624565548	0.22018348624565548	0.22018348624565548	0.22018348624565548	0.22018348624565548	0.22018348624565548	0.44036697246594114	0.44036697246594114	0.44036697246594114	0.44036697246594114	0.18749999999569697	0.18749999999569697	0.18749999999569697	0.18749999999569697	0.18749999999569697	0.18749999999569697	0.18749999999569697	-2.1529743744649803	-2.1529743744649803	-2.1529743744649803	0.0	-0.5052344386640978	-0.5052344386640223	0.8000000000033238	-0.9999999999988182	0.0	0.0	2.000000000003605	0.0	0.0	2.000000000011723	0.0	2.0000000000094507	0.0	0.0	0.0	0.0	0.0	0.0	-0.0041191006801393985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.006132508222598784	0.0	0.0	0.0	0.0	-77.99999996451923	-0.8970588235130023	-0.8970588235130023	-0.8970588235130023	-0.8970588235130023	-0.8970588235285956	-0.8970588235285956	-0.8970588235285956	-0.8970588235285956	-0.8970588235285956	-0.8970588235285956	-0.8970588235285956	-0.8970588235285956	-0.8970588235285956	-0.8970588235285956	-0.8970588235285956	-0.7777777777098963	1.2500000006009242	-0.7777777777777334	Clostridium_innocuum_I46	NAD-e0-e0
Flavonifractor_plautii_YL31##NAD-e0-e0##Microbe##Riboflavin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.999999999993154	-0.9999999999994877	823.4084439746035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	NAD-e0-e0
Flavonifractor_plautii_YL31##L-Serine-e0##Microbe##Folate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.999999999996708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.6666666667035077	-8.999999999909361	-0.9999999999718999	-3.000000000067604	-3.000000000067604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	L-Serine-e0
Flavonifractor_plautii_YL31##Phosphate-e0##Microbe##Putrescine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.999999999994098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Phosphate-e0
Flavonifractor_plautii_YL31##Phosphate-e0##Microbe##Inosine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.999999999968307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.32024937808208165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.34960818438620916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Phosphate-e0
Flavonifractor_plautii_YL31##Phosphate-e0##Microbe##Folate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-27.999999999914458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.320249378082233	-84.97183662835633	-84.97183662835633	-84.97183663276395	-84.97183663276395	-84.97183663276395	-84.97183663276395	-84.97183663276395	-84.97183663276395	-84.97183663276395	-84.97183663276395	-84.97183663233264	-84.97183663362732	-84.97183663382083	-84.97183663382083	-84.97183663277258	1.0488245531586282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Phosphate-e0
Flavonifractor_plautii_YL31##Phosphate-e0##Microbe##O2-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.999999999971441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0914998223091414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6992163687723838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Phosphate-e0
Flavonifractor_plautii_YL31##Phosphate-e0##Microbe##Puryvate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.999999999985341	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13724973346374686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.349608184386223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Phosphate-e0
Flavonifractor_plautii_YL31##L-Glutamate-e0##Microbe##Putrescine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999972138	-0.49999999999827044	-0.2499999999998712	-0.20000000000007967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.24999999999959238	-0.24999999999959238	-0.3333333333376777	-1.000000000006396	-0.3333333333336574	0.9999999999998109	0.14285714285730358	0.14285714285727605	-1.000000000004293	-2.000000000022357	-1.000000000004429	-1.000000000004429	-1.000000000004429	-1.000000000004429	-1.000000000004429	-1.000000000004429	-1.000000000004429	-1.000000000004429	-1.000000000004429	-1.000000000004429	-1.000000000004429	-1.000000000004429	-1.000000000004429	-1.000000000004429	-1.000000000004429	-1.0000000000069027	-1.000000000006858	-1.000000000006858	-1.000000000006858	-1.000000000006858	-1.000000000006858	-1.000000000006858	0.9999999999953405	0.9999999999953405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	L-Glutamate-e0
Flavonifractor_plautii_YL31##L-Aspartate-e0##Microbe##Putrescine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.999999999996694	0.4999999999989822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2499999999993532	0.2499999999993532	0.3333333333392295	1.0000000000078693	0.0	-2.000000000000146	1.7142857142868453	1.7142857142866919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999945068	-0.9999999999945068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	L-Aspartate-e0
Flavonifractor_plautii_YL31##L-Aspartate-e0##Microbe##Inosine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.999999999982704	-1.999999999994285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.250000000033431	5.250000000033431	6.166666666777218	9.500000000029726	0.0	0.4999999999987194	-0.42857142857163694	-0.4285714285715776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.499999999968676	-1.499999999968676	3.500000000002155	9.333333333379032	2.4680455113676016	9.333333332632575	9.333333332632575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5000000000773446	2.9999999999897535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	L-Aspartate-e0
Flavonifractor_plautii_YL31##L-Aspartate-e0##Microbe##Folate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-13.999999999952697	6.9999999999845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000425175	1.0000000000425175	1.500000000094319	18.500000000078643	-7.999999999999878	-14.499999999994031	-4.28571428571255	-4.285714285712886	-9.000000000013415	-9.00000000003372	-9.000000000008145	-9.000000000008145	-9.000000000008145	-9.000000000008145	-9.000000000008145	-9.000000000008145	-9.000000000008145	-9.000000000008145	-9.000000000008145	-9.000000000008145	-9.000000000008145	-9.000000000008145	-9.000000000008145	-9.000000000008145	-9.000000000008145	-9.000000000024405	-9.000000000024192	-9.000000000024192	-9.000000000024192	-9.000000000024192	-9.000000000024192	-9.000000000024192	-13.99999999992136	-13.99999999992136	-4.500000000000517	1.3333333333618258	-5.531954488633068	-1864.83574741991	-1864.83574741991	793.3055265760468	793.3055265760468	793.3055265760468	793.3055265760468	793.3055265760468	793.3055265760468	793.3055265760468	793.3055265760468	360.6433343663796	-71.35219117346479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	L-Aspartate-e0
Flavonifractor_plautii_YL31##L-Aspartate-e0##Microbe##O2-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.99999999998437	1.9999999999947964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.000000000002302	-2.000000000002302	-2.333333333361868	-5.000000000011062	0.0	0.9999999999975554	-0.8571428571431684	-0.8571428571430999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999844027	0.9999999999844027	-1.0000000000000675	-2.666666666676734	-0.7051558603904939	-2.666666666497331	-2.666666666497331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000181357	-1.999999999998704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	L-Aspartate-e0
Flavonifractor_plautii_YL31##L-Aspartate-e0##Microbe##Puryvate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999923408	-0.49999999999719313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0000000000093565	2.0000000000093565	2.1666666666913885	3.499999999990705	0.0	0.5000000000074556	-0.4285714285721679	-0.4285714285721557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.49999999997906425	-0.49999999997906425	1.4999999999999767	4.000000000010793	1.0577337905860325	3.9999999997288054	3.9999999997288054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5000000000267557	0.9999999999964863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	L-Aspartate-e0
Flavonifractor_plautii_YL31##Fumarate-e0##Microbe##Putrescine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999969327	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999996612283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Fumarate-e0
Flavonifractor_plautii_YL31##Fumarate-e0##Microbe##Inosine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.999999999983827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0642999749701091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6705472511394976	-2.0000000000451217	-1.0000000000185918	-1.000000000028691	7.999999998868985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Fumarate-e0
Flavonifractor_plautii_YL31##Fumarate-e0##Microbe##Folate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.999999999956005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06429997497015838	17.060726241124915	17.060726241124915	17.0607262420296	17.0607262420296	17.0607262420296	17.0607262420296	17.0607262420296	17.0607262420296	17.0607262420296	17.0607262420296	17.060726241938678	17.06072624221006	18.060726242189634	18.060726242189634	875.6219676945013	-27.511641753429007	-10.500000000209804	-13.500000000227324	-13.50000000032189	76.4999999890382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Fumarate-e0
Flavonifractor_plautii_YL31##Fumarate-e0##Microbe##O2-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.999999999985384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.018371421420005536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.000000000000581	11.341094502281337	0.0	2.0000000000280655	2.00000000004874	-11.999999998269505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Fumarate-e0
Flavonifractor_plautii_YL31##Fumarate-e0##Microbe##Puryvate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.999999999992745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02755713213002166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000000000004788	4.670547251140419	-1.0000000000202691	0.0	0.0	-0.9999999998596817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Fumarate-e0
Flavonifractor_plautii_YL31##Succinate-e0##Microbe##Putrescine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999973371	0.4999999999984626	0.24999999999988481	0.2000000000000675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2499999999995567	0.2499999999995567	0.33333333333775883	0.0	0.3333333333336694	0.999999999999997	-0.14285714285704404	-0.14285714285708354	1.0000000000045854	1.0000000000086782	1.0000000000046376	1.0000000000046376	1.0000000000046376	1.0000000000046376	1.0000000000046376	1.0000000000046376	1.0000000000046376	1.0000000000046376	1.0000000000046376	1.0000000000046376	1.0000000000046376	1.0000000000046376	1.0000000000046376	1.0000000000046376	1.0000000000046376	1.000000000007305	1.0000000000072524	1.0000000000072524	1.0000000000072524	1.0000000000072524	1.0000000000072524	1.0000000000072524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000209812	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Succinate-e0
Flavonifractor_plautii_YL31##Niacin##Microbe##Putrescine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999971724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Flavonifractor_plautii_YL31	Niacin
