	0.0000-0.0009	0.0009-0.0010	0.0010-0.0012	0.0012-0.0029	0.0029-0.0035	0.0040-0.0068	0.0068-0.0107	0.0107-0.0107	0.0107-0.0952	0.0952-0.0958	0.0958-0.1569	0.1569-0.1569	0.1569-0.1576	0.1576-0.1578	0.1578-0.1583	0.1583-0.1590	0.1590-0.1601	0.1601-0.1847	0.1867-0.1873	0.1873-0.1879	0.1887-0.1888	0.1888-0.2075	0.2075-0.2075	0.2075-0.2084	0.2084-0.2084	0.2249-0.2258	0.2258-0.2260	0.2261-0.2344	0.2344-0.2396	0.2402-0.2403	0.2404-0.2411	0.2411-0.2411	0.2411-0.2417	0.2452-0.2452	0.2460-0.2536	0.2536-0.2536	0.2557-0.2558	0.2558-0.2787	0.2787-0.2787	0.2828-0.2843	0.2843-0.2865	0.2865-0.3037	0.3037-0.3098	0.3139-0.3886	0.3886-0.3886	0.3886-0.4299	0.4299-0.5160	0.5168-0.5168	0.5170-0.5171	0.5171-0.5184	0.5184-0.5230	0.5235-0.5236	0.5237-0.5723	0.5723-0.6684	0.6870-0.6870	0.6870-0.7956	0.7999-0.8119	0.8119-0.8162	0.8188-0.8189	0.8189-0.8399	0.8399-0.8399	1.0308-1.0513	1.0513-1.1745	1.1745-1.2069	1.2069-1.2108	1.2108-3.9407	3.9407-4.1437	4.1437-7.3400	7.3400-7.9368	7.9368-20.0000	Source	Target
Clostridium_innocuum_I46##Succinate-e0##Microbe##L-Malate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.000000000009295	-5.000000000004394	-4.999999999998715	-4.9999999999980185	0.9999999999994109	-0.9999999999996066	-1.0000000000008586	0.0	0.0	0.9999999999997308	0.9999999999997123	0.9999999999989037	0.0	0.9999999999997525	0.0	0.24999999999989275	0.9999999999989211	0.9999999999989211	0.0	0.0	0.0	-1.1249999999999238	0.33333333333280746	0.0	-0.3333333333328531	0.0	0.0	0.9999999999993818	22.027089946204555	-1.5000000000008895	-1.5000000000007736	0.0	0.9999999999997434	0.9999999999995066	0.9999999999980108	0.9999999999987893	0.9999999999976582	0.9999999999979909	0.9999999999987005	0.9999999999987799	0.9999999999964475	0.9999999999979113	0.9999999999976024	1.0000000000001559	0.9999999999992553	0.999999999999163	0.9999999999991661	0.9999999999991661	0.9999999999990532	0.9999999999974868	Clostridium_innocuum_I46	Succinate-e0
Clostridium_innocuum_I46##H2O-e0##Microbe##L-Malate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9999999999970917	2.9999999999985394	3.000000000002877	3.000000000001483	3.0000000000022635	1.0000000000011975	0.9999999999962815	0.2500000000000897	0.0	0.0	0.0	-5.999999999971222	1.00000000000064	0.33333333333490367	0.0	-3.7499999999943046	0.0	0.0	-3.000000000022521	-8.999999999910933	-9.000000000116634	10.875000000006935	0.6666666666681607	1.6666666666659602	2.666666666662455	0.9999999999998337	0.9999999999999416	2.000000000005587	-185.26109995671882	4.500000000006847	4.500000000006272	11.000000000012285	2.000000000002575	2.0000000000044924	-1.4999999998936955	2.9999999999991354	2.9999999999953553	2.9999999999955516	2.000000000011754	2.0000000000108713	-8.000000000349173	2.0000000000186993	2.000000000021507	1.9999999999984854	-8.499999999967029	2.0000000000163896	2.000000000016364	2.000000000016364	0.0	0.0	Clostridium_innocuum_I46	H2O-e0
Clostridium_innocuum_I46##CO2-e0##Microbe##L-Malate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0000000000008327	2.0000000000005707	2.0000000000002536	2.0000000000000298	1.9999999999997138	1.9999999999997595	2.00000000000025	1.0000000000000642	1.0000000000001572	1.000000000000105	1.0000000000001776	2.0000000000004725	0.0	0.6666666666669386	1.0000000000002387	-0.2499999999988395	2.999999999998182	2.999999999998182	1.9999999999972002	1.0000000000123386	1.0000000000120934	-0.12500000000206035	1.333333333333408	1.3333333333330855	0.8888888888878248	1.0000000000000087	1.000000000000092	-1.9999999999982603	-59.93528169764764	0.5000000000020298	0.5000000000018046	1.0000000000038494	0.5000000000007552	0.5000000000014128	-1.4999999999725917	-0.9999999999920441	-0.9999999999843002	-0.9999999999859629	0.0	0.0	-1.0000000000468465	-0.9999999999855703	-0.9999999999834158	-1.0000000000007367	-2.49999999999114	2.0000000000016365	2.0000000000016356	2.0000000000016356	1.1428571428511274	1.1428571428409777	Clostridium_innocuum_I46	CO2-e0
Clostridium_innocuum_I46##Butyrate-e0##Microbe##L-Malate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.000000000003755	2.0000000000017732	1.9999999999994462	1.9999999999991473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Butyrate-e0
Clostridium_innocuum_I46##XAN-e0##Microbe##D-Glucose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.9999999999980753	0.0	0.0	0.0	0.0	0.0	0.0	1.999999999995528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999831428	-2.0000000000100813	-0.7499999999998751	0.0	0.0	0.44444444444425046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.999999999973313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999943023	0.0	0.0	0.0	0.2857142857153889	0.2857142857158766	Clostridium_innocuum_I46	XAN-e0
Clostridium_innocuum_I46##XAN-e0##Microbe##L-Malate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9999999999987008	0.0	0.0	0.0	0.0	0.0	0.0	0.999999999997735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9999999999913457	1.000000000011911	-0.8750000000008937	0.0	0.0	-0.22222222222206445	0.0	0.0	0.0	9.006755803209805	0.0	0.0	-1.00000000000053	0.0	0.0	0.4999999999865368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4999999999960256	0.0	0.0	0.0	0.2857142857150675	0.2857142857164067	Clostridium_innocuum_I46	XAN-e0
Clostridium_innocuum_I46##XAN-e0##Microbe##L-Asparagine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999993747	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999978668	0.0	0.0	0.0	0.0	-0.9999999999998584	-0.9999999999998584	-0.9999999999998563	-0.9999999999946466	0.0	0.0	0.0	0.0	1.2222222222217285	0.0	0.0	0.0	9.006755803209378	0.0	0.0	-1.0000000000000469	0.0	0.0	1.499999999981404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4999999999958677	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	XAN-e0
Clostridium_innocuum_I46##XAN-e0##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.999999999997315	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999952878	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.999999999981523	-2.0000000000081326	-0.7499999999995053	0.0	0.0	0.44444444444426107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999764795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999937963	0.0	0.0	0.0	0.2857142857154416	0.2857142857159599	Clostridium_innocuum_I46	XAN-e0
Clostridium_innocuum_I46##XAN-e0##Microbe##N-Acetyl-D-chondrosamine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.999999999999451	0.0	0.0	0.0	0.0	0.0	0.0	0.49999999999873995	0.0	0.0	0.0	0.0	-0.9999999999998477	-0.9999999999998477	-1.0000000000002198	0.9999999999907406	-1.500000000008193	-0.8750000000003971	0.0	0.0	-0.22222222222195073	0.0	0.0	0.0	-3.602702321283805	0.0	0.0	0.39999999999989744	0.0	0.0	1.999999999972374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.999999999990372	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	XAN-e0
Clostridium_innocuum_I46##Inosine##Microbe##D-Glucose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999999999978413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Inosine
Clostridium_innocuum_I46##Inosine##Microbe##L-Malate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999985794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Inosine
Clostridium_innocuum_I46##Inosine##Microbe##L-Asparagine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9999999999992657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Inosine
Clostridium_innocuum_I46##Inosine##Microbe##D-Mannose-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9999999999969886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Inosine
Clostridium_innocuum_I46##Inosine##Microbe##N-Acetyl-D-chondrosamine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999993998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Inosine
Clostridium_innocuum_I46##L-Glutamate-e0##Microbe##Inosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000016878	1.0000000000023608	0.5000000000011631	1.0000000000019256	0.0	0.0	0.49999999999971845	0.5000000000007683	0.3333333333329842	1.0000000000008873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Glutamate-e0
Clostridium_innocuum_I46##D-Ribose-e0##Microbe##Spermidine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.999999999999878	0.9999999999998528	0.9999999999998513	0.9999999999998255	0.999999999999846	0.9999999999998168	0.9999999999998809	0.9999999999999296	0.9999999999998798	0.9999999999999027	2.9999999999989804	1.0000000000000204	1.0000000000000204	5.000000000024	4.999999999966982	-13.000000000101169	2.000000000004122	0.9999999999994411	0.9999999999999155	0.9999999999982072	0.9999999999999566	0.9999999999997634	0.9999999999993922	13.480989958398094	1.0000000000011986	1.0000000000012337	-0.5999999999989251	1.0000000000012896	1.0000000000012255	6.999999999948271	1.0000000000013616	0.9999999999989526	0.9999999999993602	1.0000000000015647	1.0000000000016491	-7.000000000243031	0.9999999999992731	0.9999999999983384	1.0000000000008278	6.999999999997117	2.499999999999099	2.4999999999991083	2.4999999999991083	0.57142857142851	0.0	Clostridium_innocuum_I46	D-Ribose-e0
Clostridium_innocuum_I46##D-Ribose-e0##Microbe##Thiamin-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999996263	1.9999999999992935	1.999999999999718	2.000000000000015	1.9999999999998177	1.9999999999997253	2.0000000000014384	1.999999999999744	1.9999999999998952	1.999999999999864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999982874	1.9999999999982976	1.9999999999982818	1.99999999996469	1.9999999999878504	1.999999999987736	1.999999999987736	-2.2857142857087696	-2.2857142857518786	Clostridium_innocuum_I46	D-Ribose-e0
Clostridium_innocuum_I46##D-Ribose-e0##Microbe##N-Acetyl-D-glucosamine-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-14.512117693074552	-14.512117693084885	-14.512117693079585	-14.512117693077023	-14.512117693080986	-14.512117693077819	-14.512117693061594	-14.51211769307405	-14.51211769306656	-14.512117693076597	-46.943549204740236	1.856800754219754	1.856800754219754	-187.1011544012314	-187.10115439853053	291.0299024128023	44.9837305216264	-14.512117693079475	-14.512117693082493	-14.51211769307393	-14.512117693076592	-14.512117693083589	-14.512117693082494	-6.240494979198338	0.0	0.0	0.8000000000008396	0.0	0.0	5.99999999993554	0.0	0.0	0.0	0.0	0.0	-8.0000000002367	0.0	0.0	0.0	5.999999999995079	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	D-Ribose-e0
Clostridium_innocuum_I46##D-Ribose-e0##Microbe##Riboflavin	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0000000000008984	3.000000000000257	3.00000000000091	3.000000000001267	3.000000000000993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	D-Ribose-e0
Clostridium_innocuum_I46##D-Ribose-e0##Microbe##Inosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000005078	1.0000000000005957	1.000000000000537	1.0000000000004834	1.0000000000005524	1.0000000000004812	0.9999999999999655	1.0000000000005527	1.000000000000558	1.0000000000004763	2.0000000000008544	0.9999999999998959	0.9999999999998959	3.0000000000174762	2.999999999985433	-2.000000000019129	-0.7500000000022656	1.0000000000002705	1.0000000000002671	1.0000000000013258	1.0000000000003606	1.0000000000004865	1.0000000000003506	4.120247489600998	0.9999999999993558	0.9999999999993482	0.5999999999989937	0.9999999999993853	0.9999999999993407	2.4999999999638214	0.9999999999994298	0.9999999999999211	0.9999999999996138	1.0000000000001803	1.000000000000216	-1.0000000000546836	0.9999999999995975	0.9999999999993657	0.999999999999975	2.4999999999957847	0.9999999999982331	0.9999999999981958	0.9999999999981958	0.5714285714293964	0.5714285714379054	Clostridium_innocuum_I46	D-Ribose-e0
Clostridium_innocuum_I46##L-Threonine-e0##Microbe##L-Malate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9999999999989198	0.0	0.0	0.0	0.9999999999994149	0.9999999999992096	0.9999999999928233	0.0	0.0	0.0	-0.5000000000006865	0.9999999999974081	0.9999999999974081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Threonine-e0
Clostridium_innocuum_I46##L-Threonine-e0##Microbe##Inosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000030407	0.0	0.0	0.0	0.5000000000022732	0.5000000000019408	0.49999999999891165	0.0	0.0	0.0	-0.49999999999907324	1.0000000000011664	1.0000000000011664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Threonine-e0
Clostridium_innocuum_I46##H+-e0##Microbe##Inosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000005784	-1.0000000000013267	-0.5000000000002196	0.0	0.0	0.0	-0.4999999999993221	0.5000000000015442	0.3333333333352674	0.0	0.0	-2.0000000000004334	-2.0000000000004334	1.0000000000206202	1.9999999999747504	-3.00000000000971	-1.9999999999987583	-1.9999999999991798	-1.33333333333202	0.0	0.0	0.0	1.0000000000025295	21.219091800323792	0.0	0.0	-0.40000000000543734	0.0	0.0	-0.4999999999938889	-0.99999999999341	-0.9999999999990062	-0.9999999999959852	-0.5000000000001696	-0.500000000000056	0.0	0.4999999999948942	0.49999999999199307	0.0	-0.4999999999999861	0.0	0.0	0.0	0.14285714285566553	0.14285714283866363	Clostridium_innocuum_I46	H+-e0
Clostridium_innocuum_I46##XAN-e0##Microbe##Inosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0000000000002842	1.000000000000336	1.0000000000002942	1.0000000000002647	1.0000000000003029	1.0000000000002611	1.4999999999995208	1.0000000000003155	1.0000000000002982	1.0000000000002602	1.00000000000019	0.999999999999957	0.999999999999957	0.9999999999997561	1.9999999999926033	-0.500000000009454	0.12499999999893348	1.0000000000001403	1.000000000000133	0.1111111111116204	1.000000000000239	1.000000000000279	1.000000000000204	2.801351160642856	0.999999999999613	0.9999999999996189	0.7999999999994478	0.9999999999996394	0.9999999999996059	1.4999999999875913	0.9999999999996526	0.9999999999999415	0.99999999999977	1.0000000000000913	1.000000000000125	1.0000000000011113	0.999999999999772	0.9999999999996336	0.9999999999999681	1.4999999999985638	0.9999999999993588	0.9999999999993447	0.9999999999993447	0.8571428571430983	0.8571428571453754	Clostridium_innocuum_I46	XAN-e0
Clostridium_innocuum_I46##L-Alanine-e0##Microbe##Inosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000001308	0.0	-0.4999999999991891	0.0	0.0	0.0	1.4999999999981133	-0.4999999999986853	-0.3333333333324802	0.0	0.0	1.0000000000004043	1.0000000000004043	0.0	1.9999999999879428	-3.000000000021102	-1.2500000000000524	1.666666666666785	2.000000000001566	-1.555555555546988	2.0000000000017817	0.4000000000032625	0.0	17.68242611322351	0.0	0.0	0.0	0.49999999999709044	0.499999999996787	0.0	0.0	0.0	0.0	1.0000000000024631	1.0000000000027816	1.0000000000251499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	L-Alanine-e0
Clostridium_innocuum_I46##Glycine-e0##Microbe##L-Malate-e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9999999999990696	-4.00000000000257	0.0	0.0	-0.9999999999994743	-0.9999999999993201	-1.9999999999926485	0.0	0.0	0.0	1.0000000000001432	-0.9999999999977119	-0.9999999999977119	1.0000000000062716	0.0	0.0	0.0	0.0	0.0	0.22222222222253663	0.0	0.0	9.99999999999888	25.69342498776751	0.0	0.0	0.0	0.0	0.0	2.0000000000052247	2.000000000000379	2.000000000004034	2.00000000000357	1.000000000012207	1.0000000000112856	1.0000000000337255	2.999999999980417	2.999999999977494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Glycine-e0
Clostridium_innocuum_I46##Glycine-e0##Microbe##Inosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.000000000002096	-2.0000000000052465	0.0	0.0	-0.5000000000016374	-0.5000000000013868	-0.9999999999985382	0.0	0.0	0.0	0.999999999999732	-1.0000000000008256	-1.0000000000008256	1.0000000000106635	0.0	0.0	0.0	0.0	0.0	0.8888888888906629	0.0	0.0	2.000000000001381	5.138684997556225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000024527	-1.0000000000027547	-1.0000000000250875	0.9999999999947794	0.9999999999918354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Glycine-e0
Clostridium_innocuum_I46##Succinate-e0##Microbe##Inosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0000000000011888	-1.000000000001665	-0.5000000000005719	-0.5000000000005109	0.0	0.0	0.0	-0.5000000000001529	0.0	-0.5000000000001191	-0.24999999999994607	0.5000000000002829	0.5000000000002829	-0.5000000000059535	-0.4999999999953962	-0.5000000000043465	-0.12499999999995276	1.333333333333475	1.0000000000004625	-0.3333333333312218	1.0000000000007125	-0.19999999999926044	0.0	4.205417989243249	-0.5000000000009519	-0.5000000000009676	-0.20000000000087614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Clostridium_innocuum_I46	Succinate-e0
Clostridium_innocuum_I46##H2O-e0##Microbe##Inosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.000000000006332	-1.0000000000081537	-1.3750000000077536	-1.500000000007185	-1.500000000007383	-1.500000000006455	-4.499999999995533	-1.0000000000076543	-1.3333333333408557	-1.5000000000067635	-5.250000000006379	-1.5000000000015425	-1.5000000000015425	-4.500000000038691	-10.499999999924292	14.500000000092875	7.87500000000725	-2.333333333335689	-1.3333333333373072	2.6666666666489474	-4.000000000004883	-1.2000000000071593	-1.000000000005373	-38.45221999136359	-0.49999999999331834	-0.4999999999931013	0.8000000000089388	-0.9999999999938366	-0.9999999999931866	-4.499999999903984	0.0	0.0	0.0	-1.000000000002252	-1.0000000000025615	9.000000000259547	-0.9999999999950521	-0.9999999999922067	-0.9999999999996684	-4.4999999999879785	-0.9999999999934029	-0.9999999999932411	-0.9999999999932411	0.0	0.0	Clostridium_innocuum_I46	H2O-e0
Clostridium_innocuum_I46##Inosine##Microbe##Inosine	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.9999999999999996	-0.999999999999999	-1.0000000000000013	-1.000000000000002	-1.0000000000000004	-0.9999999999999997	-1.0000000000000007	-1.0000000000000022	-0.9999999999999996	-1.0000000000000009	-1.0000000000000013	-1.0000000000000007	-1.0000000000000007	-0.9999999999999984	-1.000000000000001	-1.0000000000000016	-0.9999999999999992	-0.9999999999999991	-0.999999999999999	-1.0000000000000007	-1.0000000000000004	-1.0000000000000007	-1.0000000000000007	-1.0000000000000029	-0.9999999999999998	-0.9999999999999997	-0.9999999999999996	-0.9999999999999986	-0.9999999999999998	-0.9999999999999988	-0.9999999999999968	-1.0000000000000013	-0.9999999999999998	-1.0000000000000004	-1.0000000000000016	-0.9999999999999996	-1.0000000000000002	-1.0000000000000016	-1.0000000000000002	-1.0000000000000007	-1.0000000000000002	-0.9999999999999993	-0.9999999999999993	-1.0	-1.0000000000000009	Clostridium_innocuum_I46	Inosine
